交通位置,参考价格,建成时间,建筑风格,所在小区,所属区县,网址
"
近地铁1号线千山路站
",13211元/m2,,/ 1988年建成,山东路,甘井子,https://dl.lianjia.com/xiaoqu/1311041938886/
"
近地铁2号线湾家站
",11413元/m2,,/ 1999年建成,前程街,甘井子,https://dl.lianjia.com/xiaoqu/1311042033293/
"
",15156元/m2,,/ 2008年建成,生态新城,甘井子,https://dl.lianjia.com/xiaoqu/1311061346632/
"
近地铁1号线千山路站
",14549元/m2,,/ 2000年建成,山东路,甘井子,https://dl.lianjia.com/xiaoqu/1311041910486/
"
",11649元/m2,,/ 2000年建成,泡崖八区,甘井子,https://dl.lianjia.com/xiaoqu/2911053377152/
"
",15488元/m2,,/ 2006年建成,华东,甘井子,https://dl.lianjia.com/xiaoqu/1311042644630/
"
近地铁1号线华北路站
",13855元/m2,,/ 2002年建成,泉水锦泉源,甘井子,https://dl.lianjia.com/xiaoqu/1311041967447/
"
",14680元/m2,,/ 2005年建成,溪之谷,甘井子,https://dl.lianjia.com/xiaoqu/1311042678370/
"
近地铁2号线机场站
",21520元/m2,,/ 2008年建成,第五郡,甘井子,https://dl.lianjia.com/xiaoqu/1311042631657/
"
近地铁3号线联运泉水站
",13172元/m2,,/ 2006年建成,泉水龙畔金泉,甘井子,https://dl.lianjia.com/xiaoqu/1320029205252808/
"
近地铁1号线春柳站
",11726元/m2,,/ 1988年建成,侯家沟,沙河口,https://dl.lianjia.com/xiaoqu/1311042652866/
"
近地铁2号线马栏广场站
",11048元/m2,,/ 1990年建成,马栏,沙河口,https://dl.lianjia.com/xiaoqu/1311042033143/
"
近地铁1号线春柳站
",11416元/m2,,/ 1978年建成,侯家沟,沙河口,https://dl.lianjia.com/xiaoqu/1311042653440/
"
近地铁2号线马栏广场站
",11903元/m2,,/ 1990年建成,马栏,沙河口,https://dl.lianjia.com/xiaoqu/1311042033007/
"
近地铁1号线黑石礁站
",12766元/m2,,/ 1985年建成,黑石礁,沙河口,https://dl.lianjia.com/xiaoqu/1311042533344/
"
近地铁2号线交通大学站
",13748元/m2,,/ 1983年建成,西安路,沙河口,https://dl.lianjia.com/xiaoqu/1311041952985/
"
近地铁1号线春柳站
",11354元/m2,,/ 1980年建成,春柳,沙河口,https://dl.lianjia.com/xiaoqu/1311042650957/
"
近地铁1号线黑石礁站
",13330元/m2,,/ 1975年建成,孙家沟,沙河口,https://dl.lianjia.com/xiaoqu/1311042535042/
"
近地铁2号线虹锦路站
",14460元/m2,,/ 2000年建成,锦华,沙河口,https://dl.lianjia.com/xiaoqu/1311041904169/
"
近地铁1号线黑石礁站
",12733元/m2,,/ 1987年建成,孙家沟,沙河口,https://dl.lianjia.com/xiaoqu/1311042534836/
"
近地铁1号线富国街站
",21525元/m2,,/ 2010年建成,太原街,沙河口,https://dl.lianjia.com/xiaoqu/1311063170793/
"
近地铁1号线富国街站
",12266元/m2,,/ 1980年建成,南沙,沙河口,https://dl.lianjia.com/xiaoqu/1311042049964/
"
近地铁2号线交通大学站
",13085元/m2,,/ 1955年建成,辽师,沙河口,https://dl.lianjia.com/xiaoqu/1311042630476/
"
近地铁1号线春柳站
",11807元/m2,,/ 1980年建成,春柳,沙河口,https://dl.lianjia.com/xiaoqu/1311042651430/
"
近地铁2号线联合路站
",26063元/m2,,/ 1990年建成,中山公园,沙河口,https://dl.lianjia.com/xiaoqu/1311041952586/
"
",11966元/m2,,/ 1980年建成,南沙,沙河口,https://dl.lianjia.com/xiaoqu/1311042050936/
"
近地铁2号线马栏广场站
",11804元/m2,,/ 1990年建成,马栏,沙河口,https://dl.lianjia.com/xiaoqu/1311042033221/
"
近地铁2号线虹锦路站
",12154元/m2,,/ 1998年建成,锦华,沙河口,https://dl.lianjia.com/xiaoqu/1311041904093/
"
",11313元/m2,,/ 1993年建成,绿波,沙河口,https://dl.lianjia.com/xiaoqu/1311042016757/
"
近地铁2号线交通大学站
",12548元/m2,,/ 1900年建成,辽师,沙河口,https://dl.lianjia.com/xiaoqu/1311043381052/
"
",11068元/m2,,/ 1995年建成,锦绣,沙河口,https://dl.lianjia.com/xiaoqu/1311041904954/
"
近地铁2号线西安路站
",13299元/m2,,/ 1986年建成,西安路,沙河口,https://dl.lianjia.com/xiaoqu/1311041951554/
"
",16478元/m2,,/ 1999年建成,阳光月秀,沙河口,https://dl.lianjia.com/xiaoqu/1311042017197/
"
近地铁2号线马栏广场站
",19119元/m2,,/ 2003年建成,马栏,沙河口,https://dl.lianjia.com/xiaoqu/1311042033145/
"
",10420元/m2,,/ 1994年建成,南沙,沙河口,https://dl.lianjia.com/xiaoqu/1311042052375/
"
近地铁2号线交通大学站
",11950元/m2,,/ 1981年建成,辽师,沙河口,https://dl.lianjia.com/xiaoqu/1311042630593/
"
近地铁2号线辽师大站
",12402元/m2,,/ 1990年建成,马栏,沙河口,https://dl.lianjia.com/xiaoqu/1311042630627/
"
",17814元/m2,,/ 1995年建成,阳光月秀,沙河口,https://dl.lianjia.com/xiaoqu/1311042017023/
"
近地铁2号线虹锦路站
",11919元/m2,,/ 1998年建成,锦华,沙河口,https://dl.lianjia.com/xiaoqu/1311041904171/
"
近地铁1号线春柳站
",19712元/m2,,/ 2003年建成,侯家沟,沙河口,https://dl.lianjia.com/xiaoqu/1311042664015/
"
近地铁2号线中山广场站
",29228元/m2,,/ 2003年建成,中山友好,中山,https://dl.lianjia.com/xiaoqu/1311041907600/
"
近地铁2号线联合路站
",26778元/m2,,/ 1999年建成,中山公园,中山,https://dl.lianjia.com/xiaoqu/1311041955006/
"
近地铁2号线中山广场站
",暂无,,/ 1998年建成,民主广场,中山,https://dl.lianjia.com/xiaoqu/1311042684113/
"
近地铁1号线会展中心站
",12425元/m2,,/ 1996年建成,星海人家商圈,中山,https://dl.lianjia.com/xiaoqu/1320032820123229/
"
近地铁2号线港湾广场站
",17483元/m2,,/ 2002年建成,二七,中山,https://dl.lianjia.com/xiaoqu/1311042532387/
"
",17712元/m2,,/ 1996年建成,二七,中山,https://dl.lianjia.com/xiaoqu/1311042634306/
"
近地铁2号线会议中心站
",20431元/m2,,/ 2018年建成,寺儿沟,中山,https://dl.lianjia.com/xiaoqu/1320028006213098/
"
近地铁2号线中山广场站
",12383元/m2,,/ 1995年建成,民主广场,中山,https://dl.lianjia.com/xiaoqu/1311042533856/
"
近地铁2号线中山广场站
",暂无,,/ 1998年建成,中山友好,中山,https://dl.lianjia.com/xiaoqu/1311041906046/
"
近地铁2号线港湾广场站
",暂无,,/ 未知年建成,民主广场,中山,https://dl.lianjia.com/xiaoqu/1313802017140663/
"
近地铁2号线中山广场站
",暂无,,/ 未知年建成,民主广场,中山,https://dl.lianjia.com/xiaoqu/1311048234655/
"
近地铁2号线友好广场站
",18571元/m2,,/ 1987年建成,南山,中山,https://dl.lianjia.com/xiaoqu/1311048229784/
"
",暂无,,/ 未知年建成,秀月,中山,https://dl.lianjia.com/xiaoqu/139189231965083/
"
近地铁2号线中山广场站
",14607元/m2,,/ 1980年建成,三八北,中山,https://dl.lianjia.com/xiaoqu/1311042533988/
"
近地铁2号线中山广场站
",暂无,,/ 1998年建成,中山友好,中山,https://dl.lianjia.com/xiaoqu/1311042534034/
"
近地铁2号线友好广场站
",11517元/m2,,/ 1995年建成,民主广场,中山,https://dl.lianjia.com/xiaoqu/1311042533704/
"
近地铁2号线西安路站
",13824元/m2,,/ 1997年建成,太原街,中山,https://dl.lianjia.com/xiaoqu/1313621791044285/
"
近地铁2号线中山广场站
",14548元/m2,,/ 1991年建成,南山,中山,https://dl.lianjia.com/xiaoqu/1311042534066/
"
近地铁2号线联合路站
",21886元/m2,,/ 2001年建成,中山公园,中山,https://dl.lianjia.com/xiaoqu/1311041952281/
"
近地铁2号线友好广场站
",12699元/m2,,/ 1990年建成,民主广场,中山,https://dl.lianjia.com/xiaoqu/1311042533624/
"
近地铁2号线友好广场站
",16527元/m2,,/ 1990年建成,民主广场,中山,https://dl.lianjia.com/xiaoqu/1311048090640/
"
近地铁3号线联运香炉礁站
",11214元/m2,,/ 1979年建成,香炉礁,西岗,https://dl.lianjia.com/xiaoqu/1311042663828/
"
近地铁2号线人民广场站
",13680元/m2,,/ 1981年建成,北京公园,西岗,https://dl.lianjia.com/xiaoqu/1311041958140/
"
",10930元/m2,,/ 1993年建成,八一路,西岗,https://dl.lianjia.com/xiaoqu/1311099652800/
"
近地铁2号线青泥洼桥站
",22072元/m2,,/ 1980年建成,英华街,西岗,https://dl.lianjia.com/xiaoqu/1320025251389213/
"
近地铁2号线人民广场站
",25812元/m2,,/ 1983年建成,唐山街,西岗,https://dl.lianjia.com/xiaoqu/1320033768316421/
"
近地铁3号线联运香炉礁站
",11013元/m2,,/ 1958年建成,香炉礁,西岗,https://dl.lianjia.com/xiaoqu/1311042658782/
"
近地铁2号线人民广场站
",14277元/m2,,/ 1975年建成,北京公园,西岗,https://dl.lianjia.com/xiaoqu/1311041957842/
"
近地铁3号线联运香炉礁站
",11715元/m2,,/ 1990年建成,北京公园,西岗,https://dl.lianjia.com/xiaoqu/1311042648638/
"
近地铁2号线一二九街站
",26227元/m2,,/ 1985年建成,唐山街,西岗,https://dl.lianjia.com/xiaoqu/1311042689071/
"
近地铁2号线人民广场站
",22558元/m2,,/ 2005年建成,华府,西岗,https://dl.lianjia.com/xiaoqu/1311041958371/
"
近地铁2号线人民广场站
",26719元/m2,,/ 1990年建成,华府,西岗,https://dl.lianjia.com/xiaoqu/1311041958372/
"
近地铁2号线人民广场站
",24175元/m2,,/ 2007年建成,北京公园,西岗,https://dl.lianjia.com/xiaoqu/1311041958377/
"
近地铁2号线青泥洼桥站
",22686元/m2,,/ 1980年建成,英华街,西岗,https://dl.lianjia.com/xiaoqu/1310047777158023/
"
近地铁2号线青泥洼桥站
",23014元/m2,,/ 1987年建成,英华街,西岗,https://dl.lianjia.com/xiaoqu/1320025251388723/
"
近地铁3号线联运香炉礁站
",19494元/m2,,/ 2000年建成,北京公园,西岗,https://dl.lianjia.com/xiaoqu/1311041958023/
"
近地铁2号线人民广场站
",24995元/m2,,/ 2008年建成,北京公园,西岗,https://dl.lianjia.com/xiaoqu/1311043043653/
"
近地铁2号线一二九街站
",27670元/m2,,/ 1983年建成,唐山街,西岗,https://dl.lianjia.com/xiaoqu/1320033768312880/
"
近地铁2号线人民广场站
",17462元/m2,,/ 1990年建成,北京公园,西岗,https://dl.lianjia.com/xiaoqu/1311041958376/
"
近地铁1号线香工街站
",19581元/m2,,/ 2008年建成,香炉礁,西岗,https://dl.lianjia.com/xiaoqu/1311054100313/
"
近地铁2号线一二九街站
",31361元/m2,,/ 1998年建成,唐山街,西岗,https://dl.lianjia.com/xiaoqu/136992910102915/
"
近地铁2号线一二九街站
",30593元/m2,,/ 1984年建成,唐山街,西岗,https://dl.lianjia.com/xiaoqu/1320033768314022/
"
近地铁3号线联运香炉礁站
",12560元/m2,,/ 1990年建成,香炉礁,西岗,https://dl.lianjia.com/xiaoqu/1311042659475/
"
近地铁2号线一二九街站
",15353元/m2,,/ 1999年建成,北京公园,西岗,https://dl.lianjia.com/xiaoqu/1311043094044/
"
近地铁2号线人民广场站
",17361元/m2,,/ 1999年建成,太原街,西岗,https://dl.lianjia.com/xiaoqu/1311042688414/
"
近地铁2号线联合路站
",29772元/m2,,/ 2007年建成,北京公园,西岗,https://dl.lianjia.com/xiaoqu/1311041958378/
"
近地铁1号线香工街站
",16322元/m2,,/ 1998年建成,香炉礁,西岗,https://dl.lianjia.com/xiaoqu/1311042660383/
"
近地铁2号线一二九街站
",23073元/m2,,/ 2000年建成,英华街,西岗,https://dl.lianjia.com/xiaoqu/1311041958315/
"
",11869元/m2,,/ 1989年建成,石道街,西岗,https://dl.lianjia.com/xiaoqu/1311042697610/
"
近地铁2号线一二九街站
",12268元/m2,,/ 1995年建成,北京公园,西岗,https://dl.lianjia.com/xiaoqu/1311041958282/
"
近地铁2号线青泥洼桥站
",21773元/m2,,/ 1995年建成,莲花白云,西岗,https://dl.lianjia.com/xiaoqu/1311063439668201/
"
",19722元/m2,,/ 2010年建成,七贤岭,高新园区,https://dl.lianjia.com/xiaoqu/1311046523669/
"
",14806元/m2,,/ 2000年建成,高新园区,高新园区,https://dl.lianjia.com/xiaoqu/1311042953811/
"
",17799元/m2,,/ 2009年建成,凌水,高新园区,https://dl.lianjia.com/xiaoqu/1311042530733/
"
",27248元/m2,,/ 2010年建成,庙岭,高新园区,https://dl.lianjia.com/xiaoqu/1311047395668/
"
",12807元/m2,,/ 2007年建成,凌水,高新园区,https://dl.lianjia.com/xiaoqu/1311042530544/
"
近地铁1号线学苑广场站
",20331元/m2,,/ 2004年建成,学府,高新园区,https://dl.lianjia.com/xiaoqu/1311044908044/
"
",22701元/m2,,/ 2010年建成,庙岭,高新园区,https://dl.lianjia.com/xiaoqu/1311047197630/
"
近地铁12号线黄泥川站
",15203元/m2,,/ 2000年建成,黄泥川,高新园区,https://dl.lianjia.com/xiaoqu/1311063551764/
"
近地铁1号线河口站
",20461元/m2,,/ 2009年建成,小平岛,高新园区,https://dl.lianjia.com/xiaoqu/1311042953888/
"
近地铁1号线学苑广场站
",13091元/m2,,/ 1987年建成,软件园,高新园区,https://dl.lianjia.com/xiaoqu/1311042053233/
"
近地铁1号线海事大学站
",20017元/m2,,/ 2003年建成,万达,高新园区,https://dl.lianjia.com/xiaoqu/1311041994727/
"
",16642元/m2,,/ 2010年建成,七贤岭,高新园区,https://dl.lianjia.com/xiaoqu/1311055097552/
"
",17579元/m2,,/ 2000年建成,凌水,高新园区,https://dl.lianjia.com/xiaoqu/1311042530747/
"
近地铁1号线河口站
",14296元/m2,,/ 2004年建成,华录,高新园区,https://dl.lianjia.com/xiaoqu/1311041994063/
"
",18255元/m2,,/ 2012年建成,华录,高新园区,https://dl.lianjia.com/xiaoqu/1311063493924/
"
近地铁1号线河口站
",20566元/m2,,/ 2010年建成,小平岛,高新园区,https://dl.lianjia.com/xiaoqu/1311049566576/
"
",18295元/m2,,/ 2009年建成,凌水,高新园区,https://dl.lianjia.com/xiaoqu/1311099803219/
"
近地铁1号线海事大学站
",18324元/m2,,/ 2003年建成,高新园区,高新园区,https://dl.lianjia.com/xiaoqu/1311041994728/
"
近地铁1号线海事大学站
",16225元/m2,,/ 2003年建成,万达,高新园区,https://dl.lianjia.com/xiaoqu/1311041994779/
"
",24776元/m2,,/ 2010年建成,庙岭,高新园区,https://dl.lianjia.com/xiaoqu/1311047394839/
"
近地铁12号线黄泥川站
",14937元/m2,,/ 2012年建成,黄泥川,高新园区,https://dl.lianjia.com/xiaoqu/1311063168617/
"
",26549元/m2,,/ 2010年建成,庙岭,高新园区,https://dl.lianjia.com/xiaoqu/1311047197622/
"
",17613元/m2,,/ 2005年建成,高新园区,高新园区,https://dl.lianjia.com/xiaoqu/1311046151490/
"
",19749元/m2,,/ 2008年建成,中海,高新园区,https://dl.lianjia.com/xiaoqu/1311041995002/
"
近地铁1号线学苑广场站
",22025元/m2,,/ 2002年建成,学府,高新园区,https://dl.lianjia.com/xiaoqu/1311042052398/
"
",21467元/m2,,/ 2003年建成,软件园,高新园区,https://dl.lianjia.com/xiaoqu/1311042053232/
"
",13769元/m2,,/ 2004年建成,高新园区,高新园区,https://dl.lianjia.com/xiaoqu/1311042954379/
"
近地铁1号线海事大学站
",17569元/m2,,/ 2010年建成,高新园区,高新园区,https://dl.lianjia.com/xiaoqu/1311046151437/
"
",19607元/m2,,/ 2010年建成,华录,高新园区,https://dl.lianjia.com/xiaoqu/1311044849584/
"
",17382元/m2,,/ 1980年建成,学府,高新园区,https://dl.lianjia.com/xiaoqu/1311042053290/
"
",8922元/m2,,/ 2002年建成,金湾新城,开发区,https://dl.lianjia.com/xiaoqu/2911058102979/
"
",8424元/m2,,/ 2001年建成,金湾新城,开发区,https://dl.lianjia.com/xiaoqu/2911058089726/
"
",8724元/m2,,/ 2001年建成,东城,开发区,https://dl.lianjia.com/xiaoqu/1311099629013/
"
",8182元/m2,,/ 1995年建成,红梅翠竹,开发区,https://dl.lianjia.com/xiaoqu/2911057356587/
"
",14042元/m2,,/ 2007年建成,华润海中国,开发区,https://dl.lianjia.com/xiaoqu/2911057174342/
"
",13792元/m2,,/ 2000年建成,华润海中国,开发区,https://dl.lianjia.com/xiaoqu/2911057176872/
"
",14164元/m2,,/ 2010年建成,华润海中国,开发区,https://dl.lianjia.com/xiaoqu/2911057172656/
"
",7514元/m2,,/ 1995年建成,倚山里,开发区,https://dl.lianjia.com/xiaoqu/2911056682651/
"
",9042元/m2,,/ 2000年建成,红梅翠竹,开发区,https://dl.lianjia.com/xiaoqu/1311099567187/
"
",11026元/m2,,/ 2005年建成,华润海中国,开发区,https://dl.lianjia.com/xiaoqu/2911057182008/
"
",8286元/m2,,/ 2000年建成,东山,开发区,https://dl.lianjia.com/xiaoqu/2911056671605/
"
",9615元/m2,,/ 2000年建成,金湾新城,开发区,https://dl.lianjia.com/xiaoqu/1311063460880/
"
近地铁3号线联运金马路站
",9977元/m2,,/ 2006年建成,城润,开发区,https://dl.lianjia.com/xiaoqu/2911056743394/
"
",9382元/m2,,/ 2000年建成,海富,开发区,https://dl.lianjia.com/xiaoqu/1311099651642/
"
",8056元/m2,,/ 1998年建成,海富,开发区,https://dl.lianjia.com/xiaoqu/1311099609812/
"
近地铁3号线双d港站
",7110元/m2,,/ 1990年建成,金湾新城,开发区,https://dl.lianjia.com/xiaoqu/2911057966869/
"
近地铁3号线联运开发区站
",10358元/m2,,/ 2004年建成,安盛,开发区,https://dl.lianjia.com/xiaoqu/1311099551424/
"
",17813元/m2,,/ 2009年建成,华润海中国,开发区,https://dl.lianjia.com/xiaoqu/13000000000001/
"
",8620元/m2,,/ 2010年建成,高城山,开发区,https://dl.lianjia.com/xiaoqu/1311063559797/
"
",14993元/m2,,/ 2005年建成,红星海,开发区,https://dl.lianjia.com/xiaoqu/1311099638516/
"
近地铁3号线联运开发区站
",9782元/m2,,/ 2005年建成,安盛,开发区,https://dl.lianjia.com/xiaoqu/2911057324655/
"
",14462元/m2,,/ 2006年建成,华润海中国,开发区,https://dl.lianjia.com/xiaoqu/1311100872893/
"
",13079元/m2,,/ 1998年建成,红梅翠竹,开发区,https://dl.lianjia.com/xiaoqu/1311099655018/
"
",10256元/m2,,/ 2007年建成,高城山,开发区,https://dl.lianjia.com/xiaoqu/1311063293962/
"
",7951元/m2,,/ 1992年建成,高城山,开发区,https://dl.lianjia.com/xiaoqu/2911057617268/
"
",10542元/m2,,/ 2007年建成,海富,开发区,https://dl.lianjia.com/xiaoqu/2911056675865/
"
",9474元/m2,,/ 1998年建成,高城山,开发区,https://dl.lianjia.com/xiaoqu/2911058374666/
"
",14851元/m2,,/ 2005年建成,红梅翠竹,开发区,https://dl.lianjia.com/xiaoqu/2911056729625/
"
",12239元/m2,,/ 2003年建成,松峪,开发区,https://dl.lianjia.com/xiaoqu/2911056670088/
"
",9981元/m2,,/ 2000年建成,城润,开发区,https://dl.lianjia.com/xiaoqu/2911056666162/
"
近地铁3号线联运金马路站
",8784元/m2,,/ 2000年建成,城润,金州,https://dl.lianjia.com/xiaoqu/2911056663870/
"
近地铁3号线联运东山路站
",8662元/m2,,/ 2000年建成,金润,金州,https://dl.lianjia.com/xiaoqu/2911050662958/
"
近地铁3号线联运金马路站
",10945元/m2,,/ 2005年建成,城润,金州,https://dl.lianjia.com/xiaoqu/2911056690894/
"
近地铁3号线联运东山路站
",7165元/m2,,/ 1985年建成,金纺,金州,https://dl.lianjia.com/xiaoqu/138551177139012/
"
近地铁3号线联运金马路站
",10409元/m2,,/ 2009年建成,城润,金州,https://dl.lianjia.com/xiaoqu/1311100154275/
"
近地铁3号线联运鸿玮澜山站
",7273元/m2,,/ 1992年建成,桃园,金州,https://dl.lianjia.com/xiaoqu/2911057971027/
"
",11998元/m2,,/ 2006年建成,连大,金州,https://dl.lianjia.com/xiaoqu/138547637407761/
"
近地铁3号线联运和平路站
",9194元/m2,,/ 1989年建成,光明,金州,https://dl.lianjia.com/xiaoqu/138549610566306/
"
",8281元/m2,,/ 2000年建成,金华,金州,https://dl.lianjia.com/xiaoqu/2911050609617/
"
",7539元/m2,,/ 1995年建成,南棉,金州,https://dl.lianjia.com/xiaoqu/138575972028154/
"
",8762元/m2,,/ 2005年建成,光明,金州,https://dl.lianjia.com/xiaoqu/2911050659457/
"
",7455元/m2,,/ 1983年建成,站前,金州,https://dl.lianjia.com/xiaoqu/138597074882485/
"
近地铁3号线联运鸿玮澜山站
",9630元/m2,,/ 2005年建成,桃园,金州,https://dl.lianjia.com/xiaoqu/2911057316084/
"
",8661元/m2,,/ 2005年建成,南棉,金州,https://dl.lianjia.com/xiaoqu/137756118766376/
"
近地铁3号线联运东山路站
",8928元/m2,,/ 1999年建成,金润,金州,https://dl.lianjia.com/xiaoqu/2911050644229/
"
",9584元/m2,,/ 2004年建成,连大,金州,https://dl.lianjia.com/xiaoqu/138369767985141/
"
近地铁3号线联运东山路站
",8171元/m2,,/ 2003年建成,碧海,金州,https://dl.lianjia.com/xiaoqu/2911050412544/
"
",8702元/m2,,/ 2000年建成,金华,金州,https://dl.lianjia.com/xiaoqu/138847270621736/
"
",9110元/m2,,/ 1997年建成,金石滩,金州,https://dl.lianjia.com/xiaoqu/1320029164175259/
"
",7602元/m2,,/ 2004年建成,金纺,金州,https://dl.lianjia.com/xiaoqu/137784483271076/
"
近地铁3号线联运东山路站
",11262元/m2,,/ 2011年建成,金纺,金州,https://dl.lianjia.com/xiaoqu/1311063467113/
"
",10392元/m2,,/ 2000年建成,金华,金州,https://dl.lianjia.com/xiaoqu/1311100446505/
"
",8916元/m2,,/ 1900年建成,光明,金州,https://dl.lianjia.com/xiaoqu/2911050697960/
"
近地铁3号线联运和平路站
",7715元/m2,,/ 1994年建成,碧海,金州,https://dl.lianjia.com/xiaoqu/2911050439557/
"
",9595元/m2,,/ 2005年建成,连大,金州,https://dl.lianjia.com/xiaoqu/138758007967801/
"
",8455元/m2,,/ 1989年建成,光明,金州,https://dl.lianjia.com/xiaoqu/138596464873484/
"
",8547元/m2,,/ 2000年建成,连大,金州,https://dl.lianjia.com/xiaoqu/138549271876090/
"
",10932元/m2,,/ 2000年建成,连大,金州,https://dl.lianjia.com/xiaoqu/138435717386742/
"
近地铁3号线联运东山路站
",7275元/m2,,/ 1985年建成,金润,金州,https://dl.lianjia.com/xiaoqu/1312744063201154/
"
近地铁3号线联运十九局站
",10018元/m2,,/ 2000年建成,古城汇金,金州,https://dl.lianjia.com/xiaoqu/138755851045912/
"
近地铁12号线龙王塘站
",12786元/m2,,/ 2010年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1311062023711/
"
近地铁12号线龙王塘站
",9840元/m2,,/ 2005年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1311062022962/
"
近地铁12号线龙王塘站
",9990元/m2,,/ 2010年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1311063474147/
"
近地铁12号线龙王塘站
",13043元/m2,,/ 2010年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/137597602910384/
"
近地铁12号线龙王塘站
",9103元/m2,,/ 2008年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1313303932007349/
"
近地铁12号线龙王塘站
",8745元/m2,,/ 2000年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1313036923137428/
"
近地铁12号线龙王塘站
",12173元/m2,,/ 2012年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1311063455374/
"
",5069元/m2,,/ 2000年建成,旅顺口,旅顺口,https://dl.lianjia.com/xiaoqu/1320035456308720/
"
近地铁12号线黄泥川站
",12403元/m2,,/ 1994年建成,黄泥川,旅顺口,https://dl.lianjia.com/xiaoqu/1320021979461952/
"
近地铁12号线龙王塘站
",9896元/m2,,/ 1999年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1317562274377438/
"
近地铁12号线龙王塘站
",9035元/m2,,/ 2000年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1316615960227130/
"
近地铁12号线塔河湾站
",10624元/m2,,/ 2000年建成,旅顺口,旅顺口,https://dl.lianjia.com/xiaoqu/1311063546009/
"
近地铁12号线塔河湾站
",11187元/m2,,/ 2001年建成,旅顺口,旅顺口,https://dl.lianjia.com/xiaoqu/1320030261445130/
"
",7918元/m2,,/ 2010年建成,旅顺口,旅顺口,https://dl.lianjia.com/xiaoqu/1311063431624/
"
近地铁12号线龙王塘站
",9469元/m2,,/ 2002年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1320020999896822/
"
近地铁12号线龙王塘站
",9379元/m2,,/ 2001年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1317907560754448/
"
",6253元/m2,,/ 2011年建成,旅顺口,旅顺口,https://dl.lianjia.com/xiaoqu/1311063313540/
"
",9116元/m2,,/ 2001年建成,龙王塘,旅顺口,https://dl.lianjia.com/xiaoqu/1320023825759309/
