交通位置,参考价格,建成时间,建筑风格,所在小区,所属区县,网址
"
近地铁3号线(龙岗线)益田站
",71630元/m2,,/ 1994年建成,石厦,福田区,https://sz.lianjia.com/xiaoqu/2411048917573/
"
近地铁7号线沙尾站
",76562元/m2,,/ 2005年建成,新洲,福田区,https://sz.lianjia.com/xiaoqu/2420026621511057/
"
近地铁9号线下沙站
",80045元/m2,,/ 2003年建成,上下沙,福田区,https://sz.lianjia.com/xiaoqu/2411048922590/
"
近地铁7号线沙尾站
",68969元/m2,,/ 2007年建成,新洲,福田区,https://sz.lianjia.com/xiaoqu/2411049473895/
"
近地铁3号线(龙岗线)石厦站
",90895元/m2,,/ 2012年建成,新洲,福田区,https://sz.lianjia.com/xiaoqu/2411050344136/
"
近地铁7号线皇岗口岸站
",68246元/m2,,/ 2003年建成,皇岗,福田区,https://sz.lianjia.com/xiaoqu/2410656643034214/
"
近地铁7号线皇岗口岸站
",68791元/m2,,/ 2011年建成,皇岗,福田区,https://sz.lianjia.com/xiaoqu/2410656611316367/
"
近地铁4号线(龙华线)莲花北站
",75980元/m2,,/ 2004年建成,莲花,福田区,https://sz.lianjia.com/xiaoqu/2411063078320/
"
近地铁3号线(龙岗线)益田站
",75142元/m2,,/ 2007年建成,福田保税区,福田区,https://sz.lianjia.com/xiaoqu/2411050624572/
"
近地铁7号线皇岗口岸站
",61855元/m2,,/ 2000年建成,皇岗,福田区,https://sz.lianjia.com/xiaoqu/2411050526572/
"
近地铁1号线(罗宝线)科学馆站
",96406元/m2,,/ 2001年建成,华强北,福田区,https://sz.lianjia.com/xiaoqu/2411050374044/
"
近地铁7号线沙尾站
",74718元/m2,,/ 2002年建成,沙尾,福田区,https://sz.lianjia.com/xiaoqu/2411062554867/
"
近地铁1号线(罗宝线)购物公园站
",68898元/m2,,/ 1998年建成,车公庙,福田区,https://sz.lianjia.com/xiaoqu/2411048744812/
"
近地铁4号线(龙华线)福田口岸站
",67647元/m2,,/ 2007年建成,皇岗,福田区,https://sz.lianjia.com/xiaoqu/2411048936988/
"
近地铁3号线(龙岗线)通新岭站
",84858元/m2,,/ 1983年建成,园岭,福田区,https://sz.lianjia.com/xiaoqu/2411049676225/
"
近地铁7号线皇岗村站
",74891元/m2,,/ 2004年建成,皇岗,福田区,https://sz.lianjia.com/xiaoqu/2411048916097/
"
近地铁3号线(龙岗线)石厦站
",80908元/m2,,/ 2004年建成,石厦,福田区,https://sz.lianjia.com/xiaoqu/2411049453482/
"
近地铁2号线(蛇口线)燕南站
",156553元/m2,,/ 2004年建成,华强北,福田区,https://sz.lianjia.com/xiaoqu/2411055209099/
"
近地铁9号线下沙站
",97926元/m2,,/ 2005年建成,上下沙,福田区,https://sz.lianjia.com/xiaoqu/2411063895024/
"
近地铁7号线八卦岭站
",72887元/m2,,/ 2005年建成,八卦岭,福田区,https://sz.lianjia.com/xiaoqu/2411049453866/
"
",53624元/m2,,/ 2003年建成,福田保税区,福田区,https://sz.lianjia.com/xiaoqu/2411048688543/
"
近地铁4号线(龙华线)福民站
",66945元/m2,,/ 2004年建成,皇岗,福田区,https://sz.lianjia.com/xiaoqu/2411048738936/
"
近地铁7号线上沙站
",58690元/m2,,/ 1999年建成,新洲,福田区,https://sz.lianjia.com/xiaoqu/2411048929862/
"
近地铁7号线赤尾站
",69360元/m2,,/ 2012年建成,华强南,福田区,https://sz.lianjia.com/xiaoqu/2411050377941/
"
近地铁4号线(龙华线)福民站
",72276元/m2,,/ 2004年建成,石厦,福田区,https://sz.lianjia.com/xiaoqu/2411048544189/
"
近地铁9号线梅景站
",88111元/m2,,/ 2011年建成,梅林,福田区,https://sz.lianjia.com/xiaoqu/2411063588287/
"
近地铁4号线(龙华线)莲花北站
",57156元/m2,,/ 2000年建成,梅林,福田区,https://sz.lianjia.com/xiaoqu/2411049947701/
"
近地铁1号线(罗宝线)高新园站
",119602元/m2,,/ 2014年建成,科技园,南山区,https://sz.lianjia.com/xiaoqu/2411063168752/
"
近地铁1号线(罗宝线)高新园站
",142196元/m2,,/ 2013年建成,科技园,南山区,https://sz.lianjia.com/xiaoqu/2411063262534/
"
近地铁11号线南山站
",65688元/m2,,/ 2000年建成,南山中心,南山区,https://sz.lianjia.com/xiaoqu/2411049484166/
"
近地铁1号线(罗宝线)大新站
",81983元/m2,,/ 2006年建成,前海,南山区,https://sz.lianjia.com/xiaoqu/2411049787157/
"
",77337元/m2,,/ 2009年建成,科技园,南山区,https://sz.lianjia.com/xiaoqu/2411048965651/
"
近地铁1号线(罗宝线)大新站
",76179元/m2,,/ 2006年建成,南头,南山区,https://sz.lianjia.com/xiaoqu/2411049761816/
"
近地铁9号线南山书城站
",65945元/m2,,/ 2004年建成,南山中心,南山区,https://sz.lianjia.com/xiaoqu/2411049651801/
"
近地铁7号线桃源村站
",63862元/m2,,/ 1997年建成,西丽,南山区,https://sz.lianjia.com/xiaoqu/2411051982787/
"
",96471元/m2,,/ 2004年建成,科技园,南山区,https://sz.lianjia.com/xiaoqu/2411048998160/
"
",103256元/m2,,/ 1998年建成,南头,南山区,https://sz.lianjia.com/xiaoqu/2411048903521/
"
近地铁1号线(罗宝线)高新园站
",142472元/m2,,/ 2014年建成,科技园,南山区,https://sz.lianjia.com/xiaoqu/2418068184772309/
"
近地铁9号线南油站
",89039元/m2,,/ 2006年建成,后海,南山区,https://sz.lianjia.com/xiaoqu/2411063687463/
"
近地铁9号线荔林站
",102572元/m2,,/ 2000年建成,前海,南山区,https://sz.lianjia.com/xiaoqu/2411049711573/
"
近地铁7号线桃源村站
",60139元/m2,,/ 1997年建成,西丽,南山区,https://sz.lianjia.com/xiaoqu/2411051985845/
"
近地铁11号线南山站
",107190元/m2,,/ 2012年建成,南山中心,南山区,https://sz.lianjia.com/xiaoqu/2411049015478/
"
",99868元/m2,,/ 1993年建成,前海,南山区,https://sz.lianjia.com/xiaoqu/2411049951994/
"
近地铁11号线南山站
",92820元/m2,,/ 2009年建成,南山中心,南山区,https://sz.lianjia.com/xiaoqu/2411049623336/
"
近地铁1号线(罗宝线)深大站
",68205元/m2,,/ 2000年建成,科技园,南山区,https://sz.lianjia.com/xiaoqu/2411048970331/
"
近地铁1号线(罗宝线)桃园站
",75571元/m2,,/ 2004年建成,南头,南山区,https://sz.lianjia.com/xiaoqu/2411049672983/
"
近地铁7号线西丽湖站
",74438元/m2,,/ 2007年建成,大学城,南山区,https://sz.lianjia.com/xiaoqu/2411051838278/
"
",79676元/m2,,/ 2002年建成,科技园,南山区,https://sz.lianjia.com/xiaoqu/2411048909966/
"
近地铁9号线南油站
",82682元/m2,,/ 2002年建成,后海,南山区,https://sz.lianjia.com/xiaoqu/2411063687398/
"
",82092元/m2,,/ 2009年建成,科技园,南山区,https://sz.lianjia.com/xiaoqu/2411049015750/
"
近地铁7号线桃源村站
",67350元/m2,,/ 2008年建成,西丽,南山区,https://sz.lianjia.com/xiaoqu/2411052375339/
"
近地铁9号线怡海站
",84772元/m2,,/ 2005年建成,前海,南山区,https://sz.lianjia.com/xiaoqu/2411049710491/
"
近地铁7号线龙井站
",75076元/m2,,/ 2001年建成,西丽,南山区,https://sz.lianjia.com/xiaoqu/2411051987876/
"
近地铁1号线(罗宝线)桃园站
",93923元/m2,,/ 2006年建成,南山中心,南山区,https://sz.lianjia.com/xiaoqu/2411063310043/
"
",113490元/m2,,/ 2016年建成,华侨城,南山区,https://sz.lianjia.com/xiaoqu/2418039588008154/
"
",98089元/m2,,/ 2005年建成,南头,南山区,https://sz.lianjia.com/xiaoqu/2411064136726/
"
近地铁1号线(罗宝线)桃园站
",61041元/m2,,/ 2000年建成,南头,南山区,https://sz.lianjia.com/xiaoqu/2411049495117/
"
",50092元/m2,,/ 1995年建成,梅沙,盐田区,https://sz.lianjia.com/xiaoqu/2411062637153/
"
",36112元/m2,,/ 2000年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062529690/
"
",45517元/m2,,/ 2005年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411062579863/
"
",45724元/m2,,/ 2005年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062530695/
"
",45581元/m2,,/ 2002年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411062623468/
"
",65316元/m2,,/ 2007年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062523256/
"
",41004元/m2,,/ 2016年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062530658/
"
",34096元/m2,,/ 1999年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062643210/
"
",45311元/m2,,/ 2011年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062513052/
"
",58405元/m2,,/ 2009年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062551246/
"
",41322元/m2,,/ 2004年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062643277/
"
",48011元/m2,,/ 2002年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411062512122/
"
",53514元/m2,,/ 2015年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411062669427/
"
",33307元/m2,,/ 1995年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411062514037/
"
",36597元/m2,,/ 2002年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062517571/
"
",41867元/m2,,/ 2008年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062531599/
"
",31397元/m2,,/ 2002年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062547044/
"
",43956元/m2,,/ 2015年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062527793/
"
",57905元/m2,,/ 1994年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411062580251/
"
",54068元/m2,,/ 2011年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411062667608/
"
",43672元/m2,,/ 2000年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411062570570/
"
",31396元/m2,,/ 1994年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411063463409/
"
",52687元/m2,,/ 1999年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2412041906827469/
"
",97052元/m2,,/ 2014年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411063027896/
"
",35835元/m2,,/ 2011年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062527084/
"
",56989元/m2,,/ 2003年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411062611419/
"
",56962元/m2,,/ 2015年建成,沙头角,盐田区,https://sz.lianjia.com/xiaoqu/2411100442911/
"
",53173元/m2,,/ 2015年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411063601838/
"
",41492元/m2,,/ 2007年建成,盐田港,盐田区,https://sz.lianjia.com/xiaoqu/2411062643124/
"
",35935元/m2,,/ 2010年建成,梅沙,盐田区,https://sz.lianjia.com/xiaoqu/2411950658958242/
"
近地铁1号线(罗宝线)西乡站
",64843元/m2,,/ 2012年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411049180706/
"
近地铁1号线(罗宝线)西乡站
",58598元/m2,,/ 2008年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411049023431/
"
近地铁5号线(环中线)灵芝站
",78385元/m2,,/ 1993年建成,新安,宝安区,https://sz.lianjia.com/xiaoqu/2411050343606/
"
",55533元/m2,,/ 2009年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411049084373/
"
近地铁11号线碧海湾站
",70193元/m2,,/ 2007年建成,碧海,宝安区,https://sz.lianjia.com/xiaoqu/2411049034006/
"
近地铁1号线(罗宝线)宝体站
",88813元/m2,,/ 2008年建成,宝安中心,宝安区,https://sz.lianjia.com/xiaoqu/2411063065112/
"
近地铁1号线(罗宝线)坪洲站
",78280元/m2,,/ 2012年建成,碧海,宝安区,https://sz.lianjia.com/xiaoqu/2411049563045/
"
",52625元/m2,,/ 2000年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411051886827/
"
近地铁5号线(环中线)翻身站
",78279元/m2,,/ 2006年建成,宝安中心,宝安区,https://sz.lianjia.com/xiaoqu/2411050552009/
"
",62817元/m2,,/ 2012年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411049187116/
"
近地铁1号线(罗宝线)宝体站
",87037元/m2,,/ 2010年建成,宝安中心,宝安区,https://sz.lianjia.com/xiaoqu/2411049578830/
"
近地铁5号线(环中线)灵芝站
",57533元/m2,,/ 1988年建成,新安,宝安区,https://sz.lianjia.com/xiaoqu/2411050610960/
"
",61668元/m2,,/ 2015年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/249822468322238/
"
",57927元/m2,,/ 2002年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411049496516/
"
近地铁11号线碧海湾站
",65646元/m2,,/ 2009年建成,碧海,宝安区,https://sz.lianjia.com/xiaoqu/2411049041248/
"
",61802元/m2,,/ 2006年建成,碧海,宝安区,https://sz.lianjia.com/xiaoqu/2411049078085/
"
近地铁11号线塘尾站
",52521元/m2,,/ 2009年建成,福永,宝安区,https://sz.lianjia.com/xiaoqu/246945447881912/
"
近地铁11号线松岗站
",40296元/m2,,/ 2007年建成,松岗,宝安区,https://sz.lianjia.com/xiaoqu/2411053191046/
"
",49315元/m2,,/ 2011年建成,福永,宝安区,https://sz.lianjia.com/xiaoqu/2411053230723/
"
近地铁1号线(罗宝线)西乡站
",64234元/m2,,/ 2011年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411063453050/
"
近地铁1号线(罗宝线)宝体站
",87555元/m2,,/ 2012年建成,宝安中心,宝安区,https://sz.lianjia.com/xiaoqu/2411049331549/
"
",48194元/m2,,/ 1989年建成,新安,宝安区,https://sz.lianjia.com/xiaoqu/2411049575616/
"
",69118元/m2,,/ 2012年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411049185971/
"
近地铁11号线福永站
",52341元/m2,,/ 1999年建成,福永,宝安区,https://sz.lianjia.com/xiaoqu/2411050542330/
"
近地铁11号线碧海湾站
",74954元/m2,,/ 2010年建成,碧海,宝安区,https://sz.lianjia.com/xiaoqu/2411049079297/
"
近地铁11号线碧海湾站
",68008元/m2,,/ 2006年建成,碧海,宝安区,https://sz.lianjia.com/xiaoqu/2411063534461/
"
",69704元/m2,,/ 2005年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411052382585/
"
",54186元/m2,,/ 2001年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411049547542/
"
",61718元/m2,,/ 2010年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411063009344/
"
近地铁1号线(罗宝线)固戍站
",69199元/m2,,/ 2012年建成,西乡,宝安区,https://sz.lianjia.com/xiaoqu/2411049084156/
"
近地铁3号线(龙岗线)龙城广场站
",33063元/m2,,/ 2008年建成,龙岗中心城,龙岗区,https://sz.lianjia.com/xiaoqu/2411051176556/
"
近地铁3号线(龙岗线)布吉站
",37996元/m2,,/ 1991年建成,布吉关,龙岗区,https://sz.lianjia.com/xiaoqu/2411051111996/
"
近地铁3号线(龙岗线)大芬站
",39860元/m2,,/ 1992年建成,布吉大芬,龙岗区,https://sz.lianjia.com/xiaoqu/2411051360981/
"
",32838元/m2,,/ 2006年建成,龙岗双龙,龙岗区,https://sz.lianjia.com/xiaoqu/2411051392527/
"
",36313元/m2,,/ 2008年建成,龙岗中心城,龙岗区,https://sz.lianjia.com/xiaoqu/2411052651913/
"
近地铁3号线(龙岗线)布吉站
",37844元/m2,,/ 1991年建成,布吉关,龙岗区,https://sz.lianjia.com/xiaoqu/2411053251335/
"
近地铁3号线(龙岗线)丹竹头站
",36563元/m2,,/ 2000年建成,丹竹头,龙岗区,https://sz.lianjia.com/xiaoqu/2411051323546/
"
近地铁3号线(龙岗线)丹竹头站
",47130元/m2,,/ 2004年建成,丹竹头,龙岗区,https://sz.lianjia.com/xiaoqu/2411051308637/
"
近地铁3号线(龙岗线)龙城广场站
",35956元/m2,,/ 2004年建成,龙岗中心城,龙岗区,https://sz.lianjia.com/xiaoqu/2411051775710/
"
近地铁3号线(龙岗线)大芬站
",45317元/m2,,/ 2002年建成,布吉大芬,龙岗区,https://sz.lianjia.com/xiaoqu/2411053328903/
"
近地铁3号线(龙岗线)双龙站
",36825元/m2,,/ 2010年建成,龙岗双龙,龙岗区,https://sz.lianjia.com/xiaoqu/2411063446859/
"
",42786元/m2,,/ 2005年建成,大运新城,龙岗区,https://sz.lianjia.com/xiaoqu/2411051706601/
"
近地铁3号线(龙岗线)布吉站
",38630元/m2,,/ 2003年建成,布吉关,龙岗区,https://sz.lianjia.com/xiaoqu/2411050849083/
"
近地铁3号线(龙岗线)荷坳站
",45304元/m2,,/ 2011年建成,大运新城,龙岗区,https://sz.lianjia.com/xiaoqu/2411051928669/
"
",35048元/m2,,/ 2006年建成,龙岗宝荷,龙岗区,https://sz.lianjia.com/xiaoqu/2411051924399/
"
",29042元/m2,,/ 2005年建成,龙岗双龙,龙岗区,https://sz.lianjia.com/xiaoqu/2411051405972/
"
近地铁5号线(环中线)下水径站
",41538元/m2,,/ 2001年建成,布吉街,龙岗区,https://sz.lianjia.com/xiaoqu/2411050839284/
"
近地铁3号线(龙岗线)布吉站
",39335元/m2,,/ 1997年建成,布吉关,龙岗区,https://sz.lianjia.com/xiaoqu/2411051119765/
"
近地铁5号线(环中线)上水径站
",37576元/m2,,/ 1993年建成,布吉水径,龙岗区,https://sz.lianjia.com/xiaoqu/2411053351905/
"
近地铁5号线(环中线)坂田站
",49530元/m2,,/ 2007年建成,坂田,龙岗区,https://sz.lianjia.com/xiaoqu/2411063162542/
"
近地铁3号线(龙岗线)布吉站
",30996元/m2,,/ 1994年建成,布吉街,龙岗区,https://sz.lianjia.com/xiaoqu/2411063282409/
"
近地铁3号线(龙岗线)大芬站
",42983元/m2,,/ 2002年建成,布吉大芬,龙岗区,https://sz.lianjia.com/xiaoqu/2410496233450959/
"
近地铁3号线(龙岗线)南联站
",32931元/m2,,/ 2004年建成,龙岗双龙,龙岗区,https://sz.lianjia.com/xiaoqu/2411099620112/
"
近地铁3号线(龙岗线)丹竹头站
",39475元/m2,,/ 1991年建成,丹竹头,龙岗区,https://sz.lianjia.com/xiaoqu/2411051333397/
"
近地铁5号线(环中线)上水径站
",41219元/m2,,/ 1998年建成,布吉水径,龙岗区,https://sz.lianjia.com/xiaoqu/2411051341321/
"
",38942元/m2,,/ 2004年建成,龙岗中心城,龙岗区,https://sz.lianjia.com/xiaoqu/2414420534635647/
"
近地铁3号线(龙岗线)双龙站
",31553元/m2,,/ 2000年建成,龙岗双龙,龙岗区,https://sz.lianjia.com/xiaoqu/2411063691587/
"
近地铁3号线(龙岗线)草埔站
",35685元/m2,,/ 1995年建成,布吉街,龙岗区,https://sz.lianjia.com/xiaoqu/2411048509638/
"
近地铁3号线(龙岗线)大运站
",55087元/m2,,/ 2002年建成,大运新城,龙岗区,https://sz.lianjia.com/xiaoqu/2411063601716/
"
近地铁3号线(龙岗线)丹竹头站
",43453元/m2,,/ 2006年建成,丹竹头,龙岗区,https://sz.lianjia.com/xiaoqu/2411053288441/
"
近地铁4号线(龙华线)龙华站
",67564元/m2,,/ 2013年建成,龙华中心,龙华区,https://sz.lianjia.com/xiaoqu/2420031869703846/
"
",70917元/m2,,/ 2016年建成,龙华中心,龙华区,https://sz.lianjia.com/xiaoqu/2411100444437/
"
",52521元/m2,,/ 2012年建成,龙华中心,龙华区,https://sz.lianjia.com/xiaoqu/2411063190821/
"
近地铁4号线(龙华线)白石龙站
",71504元/m2,,/ 2012年建成,梅林关,龙华区,https://sz.lianjia.com/xiaoqu/2411048702942/
"
近地铁4号线(龙华线)龙华站
",53543元/m2,,/ 2006年建成,龙华中心,龙华区,https://sz.lianjia.com/xiaoqu/2411063060213/
"
",51506元/m2,,/ 2008年建成,观澜,龙华区,https://sz.lianjia.com/xiaoqu/2411063238606/
"
近地铁4号线(龙华线)上塘站
",69926元/m2,,/ 2013年建成,龙华中心,龙华区,https://sz.lianjia.com/xiaoqu/2411063581621/
"
近地铁5号线(环中线)五和站
",54129元/m2,,/ 2001年建成,民治,龙华区,https://sz.lianjia.com/xiaoqu/2413811412405482/
"
近地铁4号线(龙华线)白石龙站
",82795元/m2,,/ 2008年建成,梅林关,龙华区,https://sz.lianjia.com/xiaoqu/2411049094015/
"
",67236元/m2,,/ 2015年建成,龙华中心,龙华区,https://sz.lianjia.com/xiaoqu/2420032999472502/
"
近地铁4号线(龙华线)上塘站
",71621元/m2,,/ 2007年建成,上塘,龙华区,https://sz.lianjia.com/xiaoqu/2411049242005/
"
",47802元/m2,,/ 2004年建成,龙华新区,龙华区,https://sz.lianjia.com/xiaoqu/2411050401115/
"
近地铁4号线(龙华线)龙胜站
",66562元/m2,,/ 2013年建成,上塘,龙华区,https://sz.lianjia.com/xiaoqu/2411049261342/
"
",52071元/m2,,/ 2009年建成,观澜,龙华区,https://sz.lianjia.com/xiaoqu/2411063214665/
"
",50612元/m2,,/ 2005年建成,龙华新区,龙华区,https://sz.lianjia.com/xiaoqu/2411050534778/
"
近地铁4号线(龙华线)民乐站
",68370元/m2,,/ 2009年建成,梅林关,龙华区,https://sz.lianjia.com/xiaoqu/2411049416195/
"
",62562元/m2,,/ 2010年建成,红山,龙华区,https://sz.lianjia.com/xiaoqu/2411049438557/
"
",44600元/m2,,/ 2015年建成,观澜,龙华区,https://sz.lianjia.com/xiaoqu/2411099389887/
"
近地铁4号线(龙华线)清湖站
",44230元/m2,,/ 2002年建成,龙华中心,龙华区,https://sz.lianjia.com/xiaoqu/2411049468113/
"
近地铁4号线(龙华线)上塘站
",69982元/m2,,/ 2011年建成,红山,龙华区,https://sz.lianjia.com/xiaoqu/2411049846398/
"
近地铁5号线(环中线)民治站
",56536元/m2,,/ 2007年建成,民治,龙华区,https://sz.lianjia.com/xiaoqu/2411048857731/
"
",41531元/m2,,/ 1993年建成,龙华新区,龙华区,https://sz.lianjia.com/xiaoqu/2411053310073/
"
近地铁4号线(龙华线)龙华站
",52315元/m2,,/ 2007年建成,龙华中心,龙华区,https://sz.lianjia.com/xiaoqu/2411063062223/
"
近地铁4号线(龙华线)红山站
",74499元/m2,,/ 2010年建成,红山,龙华区,https://sz.lianjia.com/xiaoqu/2416664163791835/
"
",47488元/m2,,/ 2003年建成,龙华新区,龙华区,https://sz.lianjia.com/xiaoqu/2411050534024/
"
近地铁4号线(龙华线)龙华站
",42700元/m2,,/ 1994年建成,龙华中心,龙华区,https://sz.lianjia.com/xiaoqu/2411049443473/
"
近地铁4号线(龙华线)龙华站
",40068元/m2,,/ 1998年建成,龙华中心,龙华区,https://sz.lianjia.com/xiaoqu/2411063194576/
"
",59244元/m2,,/ 2012年建成,观澜,龙华区,https://sz.lianjia.com/xiaoqu/2411063226191/
"
",54129元/m2,,/ 2016年建成,观澜,龙华区,https://sz.lianjia.com/xiaoqu/2414151161229918/
