交通位置,参考价格,建成时间,建筑风格,所在小区,所属区县,网址
"
近地铁2号线芝泉路站
",31241元/m2,/ 1981年建成,/板楼,镇江路,市南,https://qd.lianjia.com/xiaoqu/1511041301051/
"
近地铁2号线麦岛站
",39936元/m2,/ 1994年建成,/板楼,麦岛,市南,https://qd.lianjia.com/xiaoqu/1511041240411/
"
近地铁2号线高雄路站
",25955元/m2,/ 1988年建成,/板楼,大尧,市南,https://qd.lianjia.com/xiaoqu/1511041964020/
"
近地铁3号线延安三路站
",47465元/m2,/ 1988年建成,/板楼,湛山,市南,https://qd.lianjia.com/xiaoqu/1511041285128/
"
近地铁3号线敦化路站
",28377元/m2,/ 2010年建成,/板楼,福安,市南,https://qd.lianjia.com/xiaoqu/1511041290376/
"
",38460元/m2,/ 2010年建成,/板楼,镇江路,市南,https://qd.lianjia.com/xiaoqu/1511041327629/
"
近地铁3号线青岛站站
",26080元/m2,/ 1999年建成,/板楼,西镇,市南,https://qd.lianjia.com/xiaoqu/4011054884437/
"
",24523元/m2,/ 2008年建成,/塔楼,镇江路,市南,https://qd.lianjia.com/xiaoqu/1511041230872/
"
",29101元/m2,/ 1990年建成,/板楼,北仲,市南,https://qd.lianjia.com/xiaoqu/4011054080256/
"
近地铁2号线利津路站
",22997元/m2,/ 1999年建成,/板楼,台东,市北,https://qd.lianjia.com/xiaoqu/4011055446104/
"
近地铁2号线芝泉路站
",23004元/m2,/ 2007年建成,/板楼,榉林公园,市北,https://qd.lianjia.com/xiaoqu/1511100874827/
"
",18925元/m2,/ 1993年建成,/板楼,理工大学,市北,https://qd.lianjia.com/xiaoqu/4011055129769/
"
",暂无,/ 未知年建成,/未知类型,大学路,市北,https://qd.lianjia.com/xiaoqu/1520025991749462/
"
",24146元/m2,/ 2002年建成,/板楼,水清沟,市北,https://qd.lianjia.com/xiaoqu/4011055775784/
"
",4998元/m2,/ 未知年建成,/板楼,莱西,市北,https://qd.lianjia.com/xiaoqu/1520034986203109/
"
",18764元/m2,/ 1999年建成,/板楼,闫家山,市北,https://qd.lianjia.com/xiaoqu/4011055424087/
"
",5464元/m2,/ 未知年建成,/未知类型,莱西,市北,https://qd.lianjia.com/xiaoqu/1520045845854287/
"
",25717元/m2,/ 2004年建成,/板楼,海云庵,市北,https://qd.lianjia.com/xiaoqu/4011055480724/
"
",20042元/m2,/ 1987年建成,/板楼,理工大学,市北,https://qd.lianjia.com/xiaoqu/4011055941405/
"
",暂无,/ 2004年建成,/塔板结合,胶州,市北,https://qd.lianjia.com/xiaoqu/1520039575027593/
"
",暂无,/ 1996年建成,/板楼,理工大学,市北,https://qd.lianjia.com/xiaoqu/4011055362506/
"
",19207元/m2,/ 2017年建成,/板楼,湖岛,市北,https://qd.lianjia.com/xiaoqu/1520032692174352/
"
",8724元/m2,/ 未知年建成,/未知类型,即墨,市北,https://qd.lianjia.com/xiaoqu/1520031118505084/
"
",暂无,/ 2012年建成,/板楼,即墨,市北,https://qd.lianjia.com/xiaoqu/1511063890279/
"
近地铁3号线万年泉路站
",22845元/m2,/ 2014年建成,/板楼,书院路,李沧,https://qd.lianjia.com/xiaoqu/4011055869853/
"
近地铁2号线枣山路站
",24181元/m2,/ 2014年建成,/板楼,枣儿山,李沧,https://qd.lianjia.com/xiaoqu/1511099793804/
"
",20250元/m2,/ 2009年建成,/板楼,绿城,李沧,https://qd.lianjia.com/xiaoqu/1511043308181/
"
",22109元/m2,/ 2010年建成,/板楼,下王埠,李沧,https://qd.lianjia.com/xiaoqu/1511042539279/
"
",20039元/m2,/ 2000年建成,/板楼,下王埠,李沧,https://qd.lianjia.com/xiaoqu/1511041230745/
"
",18973元/m2,/ 2013年建成,/板楼,绿城,李沧,https://qd.lianjia.com/xiaoqu/1511063466511/
"
",19742元/m2,/ 2015年建成,/板楼,十梅庵,李沧,https://qd.lianjia.com/xiaoqu/1511062972111/
"
",20961元/m2,/ 2010年建成,/板楼,东李,李沧,https://qd.lianjia.com/xiaoqu/1511041769216/
"
",21689元/m2,/ 2009年建成,/板楼,绿城,李沧,https://qd.lianjia.com/xiaoqu/1511042956552/
"
",24466元/m2,/ 2011年建成,/板楼,绿城,李沧,https://qd.lianjia.com/xiaoqu/1511044605066/
"
",19317元/m2,/ 2012年建成,/板楼,下王埠,李沧,https://qd.lianjia.com/xiaoqu/1511043475286/
"
",18507元/m2,/ 2012年建成,/板楼,十梅庵,李沧,https://qd.lianjia.com/xiaoqu/1520039465996171/
"
",22983元/m2,/ 2012年建成,/板楼,绿城,李沧,https://qd.lianjia.com/xiaoqu/1511041754962/
"
",20568元/m2,/ 2006年建成,/板楼,下王埠,李沧,https://qd.lianjia.com/xiaoqu/1511041230691/
"
近地铁3号线君峰路站
",20311元/m2,/ 2009年建成,/板楼,书院路,李沧,https://qd.lianjia.com/xiaoqu/1511041774237/
"
",21633元/m2,/ 2014年建成,/板楼,十梅庵,李沧,https://qd.lianjia.com/xiaoqu/4011054826875/
"
近地铁2号线李村公园站
",18230元/m2,/ 1997年建成,/板楼,下王埠,李沧,https://qd.lianjia.com/xiaoqu/1511041750339/
"
",21149元/m2,/ 2000年建成,/板楼,沧口公园,李沧,https://qd.lianjia.com/xiaoqu/4011054808929/
"
",19269元/m2,/ 2009年建成,/板楼,十梅庵,李沧,https://qd.lianjia.com/xiaoqu/4011054829905/
"
近地铁2号线枣山路站
",23103元/m2,/ 2014年建成,/板楼,李沧万达,李沧,https://qd.lianjia.com/xiaoqu/1511049444790/
"
",19677元/m2,/ 2000年建成,/板楼,下王埠,李沧,https://qd.lianjia.com/xiaoqu/1511041230779/
"
近地铁2号线李村公园站
",23695元/m2,/ 2013年建成,/板楼,李沧万达,李沧,https://qd.lianjia.com/xiaoqu/1511047044684/
"
",21567元/m2,/ 2012年建成,/板楼,老鸦岭,李沧,https://qd.lianjia.com/xiaoqu/1511063592334/
"
",19454元/m2,/ 2016年建成,/板楼,十梅庵,李沧,https://qd.lianjia.com/xiaoqu/1511062829203/
"
",21132元/m2,/ 2011年建成,/板楼,十梅庵,李沧,https://qd.lianjia.com/xiaoqu/1511041774676/
"
",16723元/m2,/ 2007年建成,/板楼,下王埠,李沧,https://qd.lianjia.com/xiaoqu/1511041755281/
"
",21032元/m2,/ 2016年建成,/板楼,河南,李沧,https://qd.lianjia.com/xiaoqu/1511063019892/
"
",24572元/m2,/ 2014年建成,/板楼,老鸦岭,李沧,https://qd.lianjia.com/xiaoqu/1511046406320/
"
",22517元/m2,/ 2013年建成,/板楼,世园会,李沧,https://qd.lianjia.com/xiaoqu/1511047043891/
"
",31446元/m2,/ 2006年建成,/板楼,国信体育场,崂山,https://qd.lianjia.com/xiaoqu/1511041295482/
"
",28801元/m2,/ 2012年建成,/板楼,北村,崂山,https://qd.lianjia.com/xiaoqu/1511041294254/
"
",30467元/m2,/ 2012年建成,/板楼,北村,崂山,https://qd.lianjia.com/xiaoqu/1511041930696/
"
",33242元/m2,/ 2004年建成,/塔楼/板楼/塔板结合,国信体育场,崂山,https://qd.lianjia.com/xiaoqu/1511041325761/
"
",28190元/m2,/ 2013年建成,/板楼,北村,崂山,https://qd.lianjia.com/xiaoqu/1511046858382/
"
近地铁2号线海安路站
",53080元/m2,/ 2008年建成,/板楼,雕塑园,崂山,https://qd.lianjia.com/xiaoqu/1511041245792/
"
",30682元/m2,/ 2014年建成,/板楼,国信体育场,崂山,https://qd.lianjia.com/xiaoqu/1511046409693/
"
",23681元/m2,/ 2003年建成,/板楼,西韩,崂山,https://qd.lianjia.com/xiaoqu/1511041282856/
"
",39455元/m2,/ 2013年建成,/板楼,国信体育场,崂山,https://qd.lianjia.com/xiaoqu/1511046405140/
"
近地铁2号线同安路站
",33193元/m2,/ 2009年建成,/板楼,汽车东站,崂山,https://qd.lianjia.com/xiaoqu/1511041251355/
"
近地铁2号线苗岭路站
",36768元/m2,/ 2009年建成,/板楼,崂山CBD,崂山,https://qd.lianjia.com/xiaoqu/1511041262882/
"
近地铁2号线海川路站
",44387元/m2,/ 2001年建成,/板楼,雕塑园,崂山,https://qd.lianjia.com/xiaoqu/1511041237918/
"
",32005元/m2,/ 2012年建成,/板楼/塔板结合,国信体育场,崂山,https://qd.lianjia.com/xiaoqu/1511043478494/
"
近地铁2号线辽阳东路站
",27387元/m2,/ 2008年建成,/板楼,北村,崂山,https://qd.lianjia.com/xiaoqu/1511041324506/
"
近地铁2号线海川路站
",33099元/m2,/ 2005年建成,/板楼,雕塑园,崂山,https://qd.lianjia.com/xiaoqu/1511041232684/
"
近地铁2号线同安路站
",23568元/m2,/ 2006年建成,/塔楼/板楼,汽车东站,崂山,https://qd.lianjia.com/xiaoqu/1511041262792/
"
",29494元/m2,/ 2011年建成,/板楼,北村,崂山,https://qd.lianjia.com/xiaoqu/1511041337800/
"
",25974元/m2,/ 2008年建成,/板楼,北村,崂山,https://qd.lianjia.com/xiaoqu/1511044160983/
"
",30577元/m2,/ 2013年建成,/板楼,北村,崂山,https://qd.lianjia.com/xiaoqu/1520036415987830/
"
近地铁2号线辽阳东路站
",32529元/m2,/ 2011年建成,/板楼,汽车东站,崂山,https://qd.lianjia.com/xiaoqu/1511041226277/
"
近地铁2号线苗岭路站
",33130元/m2,/ 1997年建成,/板楼,崂山CBD,崂山,https://qd.lianjia.com/xiaoqu/1511041302941/
"
",31519元/m2,/ 2011年建成,/板楼,国信体育场,崂山,https://qd.lianjia.com/xiaoqu/1511042960211/
"
近地铁2号线同安路站
",23762元/m2,/ 2017年建成,/塔楼,汽车东站,崂山,https://qd.lianjia.com/xiaoqu/1511063509214/
"
",22336元/m2,/ 1993年建成,/板楼,北村,崂山,https://qd.lianjia.com/xiaoqu/1511041290052/
"
近地铁2号线海川路站
",55936元/m2,/ 2009年建成,/板楼,雕塑园,崂山,https://qd.lianjia.com/xiaoqu/1511041266209/
"
近地铁2号线苗岭路站
",23377元/m2,/ 2010年建成,/板楼,崂山CBD,崂山,https://qd.lianjia.com/xiaoqu/1511041236619/
"
近地铁2号线海安路站
",52903元/m2,/ 2004年建成,/板楼,雕塑园,崂山,https://qd.lianjia.com/xiaoqu/1511041251102/
"
近地铁2号线海安路站
",40030元/m2,/ 2001年建成,/板楼,雕塑园,崂山,https://qd.lianjia.com/xiaoqu/1511041230912/
"
",34537元/m2,/ 2005年建成,/板楼/塔板结合,国信体育场,崂山,https://qd.lianjia.com/xiaoqu/1511041253067/
"
",25687元/m2,/ 2006年建成,/板楼,北村,崂山,https://qd.lianjia.com/xiaoqu/1520036415987841/
"
",14268元/m2,/ 2013年建成,/板楼,保税区,黄岛,https://qd.lianjia.com/xiaoqu/4011055592569/
"
",19618元/m2,/ 2010年建成,/板楼,薛家岛,黄岛,https://qd.lianjia.com/xiaoqu/4011055688792/
"
",11746元/m2,/ 2012年建成,/板楼,黄岛港,黄岛,https://qd.lianjia.com/xiaoqu/1511063468900/
"
近地铁13号线两河站
",18525元/m2,/ 2006年建成,/板楼/塔板结合,胶南,黄岛,https://qd.lianjia.com/xiaoqu/1511063682903/
"
",14993元/m2,/ 2010年建成,/板楼,香江路,黄岛,https://qd.lianjia.com/xiaoqu/4011055570957/
"
",14392元/m2,/ 2009年建成,/板楼,薛家岛,黄岛,https://qd.lianjia.com/xiaoqu/4011056022852/
"
",17750元/m2,/ 2009年建成,/板楼,石油大学,黄岛,https://qd.lianjia.com/xiaoqu/4011055567690/
"
",18162元/m2,/ 2009年建成,/板楼,薛家岛,黄岛,https://qd.lianjia.com/xiaoqu/4011055958455/
"
近地铁13号线积米崖站
",16271元/m2,/ 2001年建成,/塔楼/板楼,石油大学,黄岛,https://qd.lianjia.com/xiaoqu/4011055951849/
"
近地铁13号线学院路站
",21836元/m2,/ 1999年建成,/板楼/塔板结合,东方影都,黄岛,https://qd.lianjia.com/xiaoqu/1511063698969/
"
",18160元/m2,/ 2013年建成,/板楼,保税区,黄岛,https://qd.lianjia.com/xiaoqu/4011055889718/
"
",16018元/m2,/ 2009年建成,/板楼/塔板结合,唐岛湾,黄岛,https://qd.lianjia.com/xiaoqu/4011055567571/
"
",20304元/m2,/ 2012年建成,/板楼,石油大学,黄岛,https://qd.lianjia.com/xiaoqu/1511063728963/
"
近地铁13号线积米崖站
",14867元/m2,/ 2004年建成,/板楼,积米崖,黄岛,https://qd.lianjia.com/xiaoqu/4011055940242/
"
",14954元/m2,/ 2003年建成,/板楼,积米崖,黄岛,https://qd.lianjia.com/xiaoqu/157675269361976/
"
",13546元/m2,/ 2001年建成,/板楼,保税区,黄岛,https://qd.lianjia.com/xiaoqu/4011055610959/
"
近地铁13号线井冈山路站
",16937元/m2,/ 2003年建成,/板楼,唐岛湾,黄岛,https://qd.lianjia.com/xiaoqu/1511063904841/
"
近地铁13号线积米崖站
",24143元/m2,/ 2011年建成,/塔楼/板楼/塔板结合,石油大学,黄岛,https://qd.lianjia.com/xiaoqu/4011055964600/
"
近地铁13号线隐珠站
",13135元/m2,/ 2013年建成,/板楼,胶南,黄岛,https://qd.lianjia.com/xiaoqu/1520030349424799/
"
",16603元/m2,/ 2011年建成,/板楼,薛家岛,黄岛,https://qd.lianjia.com/xiaoqu/4011055764945/
"
",16486元/m2,/ 1990年建成,/板楼/塔板结合,香江路,黄岛,https://qd.lianjia.com/xiaoqu/4011055927903/
"
近地铁13号线灵山卫站
",16866元/m2,/ 2011年建成,/板楼/塔板结合,东方影都,黄岛,https://qd.lianjia.com/xiaoqu/157307386432526/
"
",17750元/m2,/ 2014年建成,/板楼,薛家岛,黄岛,https://qd.lianjia.com/xiaoqu/157621106742050/
"
",18551元/m2,/ 2007年建成,/板楼,石油大学,黄岛,https://qd.lianjia.com/xiaoqu/4011055924359/
"
",14142元/m2,/ 2003年建成,/板楼,香江路,黄岛,https://qd.lianjia.com/xiaoqu/4011055573830/
"
",13625元/m2,/ 2001年建成,/板楼,保税区,黄岛,https://qd.lianjia.com/xiaoqu/4011055591278/
"
",19642元/m2,/ 2013年建成,/塔楼/板楼,香江路,黄岛,https://qd.lianjia.com/xiaoqu/1511062970537/
"
近地铁13号线井冈山路站
",19102元/m2,/ 2002年建成,/板楼/塔板结合,天泰,黄岛,https://qd.lianjia.com/xiaoqu/4011056311911/
"
",12035元/m2,/ 2008年建成,/板楼,辛安,黄岛,https://qd.lianjia.com/xiaoqu/4011055876246/
"
",16804元/m2,/ 2005年建成,/板楼,黄岛区政府,黄岛,https://qd.lianjia.com/xiaoqu/4011055844235/
"
",14712元/m2,/ 2008年建成,/板楼,女姑,城阳,https://qd.lianjia.com/xiaoqu/4011055778000/
"
",14799元/m2,/ 2008年建成,/板楼,十梅庵,城阳,https://qd.lianjia.com/xiaoqu/4011055324678/
"
",16419元/m2,/ 2004年建成,/板楼,流亭,城阳,https://qd.lianjia.com/xiaoqu/4011055773022/
"
",13106元/m2,/ 2004年建成,/板楼,夏庄,城阳,https://qd.lianjia.com/xiaoqu/1513513270504597/
"
",14627元/m2,/ 2010年建成,/板楼,流亭,城阳,https://qd.lianjia.com/xiaoqu/1511063317568/
"
",14723元/m2,/ 2001年建成,/板楼,十梅庵,城阳,https://qd.lianjia.com/xiaoqu/4011055316021/
"
",17598元/m2,/ 2001年建成,/板楼,十梅庵,城阳,https://qd.lianjia.com/xiaoqu/1511063023836/
"
",14991元/m2,/ 2012年建成,/板楼,夏庄,城阳,https://qd.lianjia.com/xiaoqu/1511063630908/
"
",13693元/m2,/ 2008年建成,/板楼,世纪公园,城阳,https://qd.lianjia.com/xiaoqu/4011055653426/
"
",13223元/m2,/ 2010年建成,/板楼,瑞阳路,城阳,https://qd.lianjia.com/xiaoqu/4011055658108/
"
",15198元/m2,/ 2012年建成,/板楼,流亭,城阳,https://qd.lianjia.com/xiaoqu/4011055340315/
"
",15905元/m2,/ 2011年建成,/板楼,夏庄,城阳,https://qd.lianjia.com/xiaoqu/1511063164270/
"
",17157元/m2,/ 2011年建成,/板楼,十梅庵,城阳,https://qd.lianjia.com/xiaoqu/4011055381972/
"
",16354元/m2,/ 2011年建成,/板楼,世纪公园,城阳,https://qd.lianjia.com/xiaoqu/4011055825553/
"
",15898元/m2,/ 2012年建成,/板楼,家佳源,城阳,https://qd.lianjia.com/xiaoqu/4011055637646/
"
",14597元/m2,/ 2010年建成,/板楼,农业大学,城阳,https://qd.lianjia.com/xiaoqu/4011055375676/
"
",13755元/m2,/ 2011年建成,/板楼,夏庄,城阳,https://qd.lianjia.com/xiaoqu/4011055822431/
"
",13840元/m2,/ 1996年建成,/板楼,农业大学,城阳,https://qd.lianjia.com/xiaoqu/4011055755726/
"
",13041元/m2,/ 2008年建成,/板楼,瑞阳路,城阳,https://qd.lianjia.com/xiaoqu/4011055652189/
"
",15600元/m2,/ 2011年建成,/板楼,夏庄,城阳,https://qd.lianjia.com/xiaoqu/1511063601311/
"
",17111元/m2,/ 2011年建成,/塔楼/板楼,家佳源,城阳,https://qd.lianjia.com/xiaoqu/4011055621248/
"
",17431元/m2,/ 2000年建成,/板楼,惜福镇,城阳,https://qd.lianjia.com/xiaoqu/1511063595001/
"
",17276元/m2,/ 2012年建成,/板楼,家佳源,城阳,https://qd.lianjia.com/xiaoqu/4011055625935/
"
",16167元/m2,/ 2000年建成,/板楼,十梅庵,城阳,https://qd.lianjia.com/xiaoqu/4011055343572/
"
",13385元/m2,/ 2000年建成,/板楼,农业大学,城阳,https://qd.lianjia.com/xiaoqu/1511100731869/
"
",13563元/m2,/ 2014年建成,/板楼,夏庄,城阳,https://qd.lianjia.com/xiaoqu/4011055830985/
"
",15015元/m2,/ 2005年建成,/板楼,十梅庵,城阳,https://qd.lianjia.com/xiaoqu/4011055314197/
"
",16072元/m2,/ 2001年建成,/板楼/塔板结合,女姑,城阳,https://qd.lianjia.com/xiaoqu/1511063563219/
"
",19025元/m2,/ 2007年建成,/板楼,世纪公园,城阳,https://qd.lianjia.com/xiaoqu/1511100486977/
"
",13848元/m2,/ 2008年建成,/板楼,家佳源,城阳,https://qd.lianjia.com/xiaoqu/4011055618980/
"
",13356元/m2,/ 2005年建成,/塔楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520038440287753/
"
",12121元/m2,/ 2015年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1511063932832/
"
",8191元/m2,/ 2003年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034790115546/
"
",12553元/m2,/ 2002年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034790119277/
"
",10312元/m2,/ 2004年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034751308523/
"
",12637元/m2,/ 2010年建成,/塔楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034739783732/
"
",10478元/m2,/ 2004年建成,/塔板结合,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034862453639/
"
",11243元/m2,/ 2002年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034957893268/
"
",8320元/m2,/ 未知年建成,/未知类型,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034909649494/
"
",7902元/m2,/ 未知年建成,/未知类型,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034943196824/
"
",11770元/m2,/ 2002年建成,/塔板结合,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034859320604/
"
",10398元/m2,/ 2007年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034721943829/
"
",20130元/m2,/ 2013年建成,/塔楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520038442383991/
"
",22554元/m2,/ 2012年建成,/塔楼/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520038440289156/
"
",14532元/m2,/ 2004年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034800600678/
"
",15575元/m2,/ 2010年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1511063797422/
"
",7572元/m2,/ 未知年建成,/未知类型,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034892879966/
"
",14586元/m2,/ 2013年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1517817677869295/
"
",10546元/m2,/ 2004年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1511063897476/
"
",13007元/m2,/ 2003年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034858277320/
"
",12965元/m2,/ 2004年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520038602790093/
"
",11308元/m2,/ 2001年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034857227105/
"
",21609元/m2,/ 2012年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1511063883529/
"
",17189元/m2,/ 2008年建成,/塔楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034862462387/
"
",26097元/m2,/ 2010年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034839394693/
"
",9821元/m2,/ 未知年建成,/未知类型,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034893923530/
"
",12120元/m2,/ 2002年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034791166346/
"
",11329元/m2,/ 2004年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034908601006/
"
",9266元/m2,/ 2015年建成,/塔楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520038540949442/
"
",8547元/m2,/ 2003年建成,/板楼,胶州,胶州,https://qd.lianjia.com/xiaoqu/1520034879246469/
"
",12837元/m2,/ 2008年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/158260339117539/
"
",12413元/m2,/ 2012年建成,/塔楼/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1511063311340/
"
",11326元/m2,/ 1993年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520032657592027/
"
",12701元/m2,/ 1995年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520030126079875/
"
",15153元/m2,/ 1990年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029378313159/
"
",11476元/m2,/ 1994年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520030281278800/
"
",16431元/m2,/ 2010年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/158281652212019/
"
",12680元/m2,/ 2000年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520030432465385/
"
",12484元/m2,/ 1995年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029841927359/
"
",11320元/m2,/ 2008年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1517792865940047/
"
",11936元/m2,/ 1995年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520030483847893/
"
",13762元/m2,/ 2012年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029585923770/
"
",11389元/m2,/ 1999年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029600609695/
"
",11499元/m2,/ 1995年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520030368502444/
"
",10389元/m2,/ 1999年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520034604438191/
"
",14210元/m2,/ 1980年建成,/塔楼/板楼/塔板结合,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029841926320/
"
",12598元/m2,/ 1990年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520030324271289/
"
",14589元/m2,/ 2000年建成,/塔楼/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029799971074/
"
",10773元/m2,/ 1994年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520032550615236/
"
",11263元/m2,/ 1990年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520030096728896/
"
",11015元/m2,/ 1999年建成,/塔楼/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029508336150/
"
",12839元/m2,/ 2005年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029563900156/
"
",11277元/m2,/ 2004年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029927909875/
"
",12024元/m2,/ 1994年建成,/板楼/塔板结合,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029864984096/
"
",9976元/m2,/ 1990年建成,/板楼/塔板结合,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029870236249/
"
",12257元/m2,/ 1999年建成,/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520031527622193/
"
",11435元/m2,/ 1995年建成,/塔楼/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029984532138/
"
",12775元/m2,/ 2005年建成,/塔楼/板楼,即墨,即墨,https://qd.lianjia.com/xiaoqu/1520029658274534/
