交通位置,参考价格,建成时间,建筑风格,所在小区,所属区县,网址
"
近地铁3号线郑家院子站
",18630元/m2,,/ 2015年建成,嘉州,渝北,https://cq.lianjia.com/xiaoqu/3620036406681726/
"
近地铁6号线大竹林站
",14989元/m2,,/ 2016年建成,大竹林,渝北,https://cq.lianjia.com/xiaoqu/3612040285727908/
"
",16073元/m2,,/ 2012年建成,中央公园,渝北,https://cq.lianjia.com/xiaoqu/3620034049606792/
"
近地铁6号线花卉园站
",14982元/m2,,/ 2009年建成,龙溪,渝北,https://cq.lianjia.com/xiaoqu/3611057242619/
"
近地铁6号线大龙山站
",14743元/m2,,/ 2009年建成,冉家坝,渝北,https://cq.lianjia.com/xiaoqu/3611057672239/
"
近地铁5号线重光站
",16403元/m2,,/ 2012年建成,照母山,渝北,https://cq.lianjia.com/xiaoqu/367121018565574/
"
近地铁3号线嘉州路站
",16411元/m2,,/ 2009年建成,嘉州,渝北,https://cq.lianjia.com/xiaoqu/3611057141407/
"
近地铁6号线花卉园站
",14823元/m2,,/ 2012年建成,松树桥,渝北,https://cq.lianjia.com/xiaoqu/3611057154710/
"
近地铁国博线高义口站
",12413元/m2,,/ 2014年建成,悦来,渝北,https://cq.lianjia.com/xiaoqu/3611063979197/
"
近地铁3号线鸳鸯站
",15956元/m2,,/ 2014年建成,鸳鸯,渝北,https://cq.lianjia.com/xiaoqu/3611058793213/
"
近地铁3号线回兴站
",13768元/m2,,/ 2010年建成,回兴,渝北,https://cq.lianjia.com/xiaoqu/3611063902454/
"
近地铁5号线重光站
",18732元/m2,,/ 2015年建成,照母山,渝北,https://cq.lianjia.com/xiaoqu/367121946030142/
"
",15283元/m2,,/ 2014年建成,七公里,南岸,https://cq.lianjia.com/xiaoqu/3611062650990/
"
近地铁3号线工贸站
",13209元/m2,,/ 2008年建成,南坪,南岸,https://cq.lianjia.com/xiaoqu/3611060315006/
"
近地铁环线海棠溪站
",14734元/m2,,/ 2005年建成,南坪,南岸,https://cq.lianjia.com/xiaoqu/3611099974161/
"
",12088元/m2,,/ 2016年建成,茶园新区,南岸,https://cq.lianjia.com/xiaoqu/3615069378546381/
"
",13019元/m2,,/ 2008年建成,融侨半岛,南岸,https://cq.lianjia.com/xiaoqu/3611060297490/
"
近地铁3号线南坪站
",15421元/m2,,/ 2012年建成,南坪,南岸,https://cq.lianjia.com/xiaoqu/3611060303549/
"
",12249元/m2,,/ 2014年建成,茶园新区,南岸,https://cq.lianjia.com/xiaoqu/3611099993178/
"
近地铁环线南湖站
",13489元/m2,,/ 2011年建成,丹龙路,南岸,https://cq.lianjia.com/xiaoqu/3611100145161/
"
近地铁3号线四公里站
",14537元/m2,,/ 2008年建成,南坪,南岸,https://cq.lianjia.com/xiaoqu/3611060996490/
"
",16103元/m2,,/ 2014年建成,弹子石,南岸,https://cq.lianjia.com/xiaoqu/367122334527649/
"
近地铁环线涂山站
",15449元/m2,,/ 2006年建成,弹子石,南岸,https://cq.lianjia.com/xiaoqu/3611055539887/
"
近地铁6号线邱家湾站
",16348元/m2,,/ 2011年建成,茶园新区,南岸,https://cq.lianjia.com/xiaoqu/3611059999223/
"
近地铁6号线茶园站
",14286元/m2,,/ 2012年建成,茶园新区,南岸,https://cq.lianjia.com/xiaoqu/3611058058414/
"
近地铁3号线工贸站
",14114元/m2,,/ 2007年建成,南坪,南岸,https://cq.lianjia.com/xiaoqu/3611061802003/
"
",12813元/m2,,/ 2016年建成,八公里,南岸,https://cq.lianjia.com/xiaoqu/3613059360829350/
"
近地铁3号线二塘站
",12818元/m2,,/ 2010年建成,七公里,南岸,https://cq.lianjia.com/xiaoqu/3611060285604/
"
",14039元/m2,,/ 2016年建成,茶园新区,南岸,https://cq.lianjia.com/xiaoqu/3620038901742659/
"
近地铁环线海棠溪站
",14324元/m2,,/ 2011年建成,南滨路,南岸,https://cq.lianjia.com/xiaoqu/3611061007749/
"
",14818元/m2,,/ 2016年建成,七公里,南岸,https://cq.lianjia.com/xiaoqu/3611063958307/
"
近地铁环线涂山站
",17317元/m2,,/ 2016年建成,弹子石,南岸,https://cq.lianjia.com/xiaoqu/3611064005099/
"
",12756元/m2,,/ 2013年建成,茶园新区,南岸,https://cq.lianjia.com/xiaoqu/3614373415301864/
"
近地铁3号线六公里站
",14443元/m2,,/ 2016年建成,七公里,南岸,https://cq.lianjia.com/xiaoqu/3620032560052307/
"
近地铁3号线六公里站
",13245元/m2,,/ 2012年建成,六公里,南岸,https://cq.lianjia.com/xiaoqu/3611060215984/
"
近地铁环线海峡路站
",13526元/m2,,/ 2007年建成,丹龙路,南岸,https://cq.lianjia.com/xiaoqu/3611060147798/
"
近地铁3号线五公里站
",12309元/m2,,/ 2003年建成,四公里,南岸,https://cq.lianjia.com/xiaoqu/3611060135693/
"
近地铁6号线上新街站
",16288元/m2,,/ 2006年建成,南滨路,南岸,https://cq.lianjia.com/xiaoqu/3611100154274/
"
近地铁3号线南坪站
",17089元/m2,,/ 2011年建成,南坪,南岸,https://cq.lianjia.com/xiaoqu/3611061021017/
"
近地铁环线南湖站
",12870元/m2,,/ 2009年建成,四公里,南岸,https://cq.lianjia.com/xiaoqu/3611060144598/
"
",16293元/m2,,/ 2014年建成,茶园新区,南岸,https://cq.lianjia.com/xiaoqu/3620032828516884/
"
",13479元/m2,,/ 2017年建成,茶园新区,南岸,https://cq.lianjia.com/xiaoqu/3620038901742340/
"
近地铁3号线大山村站
",12652元/m2,,/ 2014年建成,龙洲湾,巴南,https://cq.lianjia.com/xiaoqu/3620023396623388/
"
近地铁3号线金竹站
",10392元/m2,,/ 2013年建成,鱼洞,巴南,https://cq.lianjia.com/xiaoqu/3611057778388/
"
",12547元/m2,,/ 1970年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3611064009094/
"
",11233元/m2,,/ 1976年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3611099974160/
"
近地铁3号线金竹站
",9638元/m2,,/ 2009年建成,龙洲湾,巴南,https://cq.lianjia.com/xiaoqu/3611059928893/
"
近地铁3号线岔路口站
",10191元/m2,,/ 2010年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3611058917534/
"
近地铁3号线九公里站
",12186元/m2,,/ 2010年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3620027696721794/
"
近地铁3号线九公里站
",10164元/m2,,/ 2009年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3611054654021/
"
近地铁3号线鱼胡路站
",12939元/m2,,/ 2013年建成,龙洲湾,巴南,https://cq.lianjia.com/xiaoqu/3611099997061/
"
近地铁3号线麒龙站
",11336元/m2,,/ 2010年建成,八公里,巴南,https://cq.lianjia.com/xiaoqu/3611059532408/
"
近地铁3号线九公里站
",9762元/m2,,/ 2012年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3611063683244/
"
近地铁2号线鱼洞站
",11590元/m2,,/ 2013年建成,鱼洞,巴南,https://cq.lianjia.com/xiaoqu/3611063994355/
"
近地铁3号线九公里站
",9892元/m2,,/ 2006年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3611059510092/
"
",10492元/m2,,/ 2013年建成,融汇半岛,巴南,https://cq.lianjia.com/xiaoqu/3611063903736/
"
近地铁3号线九公里站
",13513元/m2,,/ 2010年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3611063998920/
"
近地铁3号线学堂湾站
",12296元/m2,,/ 2016年建成,龙洲湾,巴南,https://cq.lianjia.com/xiaoqu/3620025430713988/
"
",11394元/m2,,/ 2012年建成,融汇半岛,巴南,https://cq.lianjia.com/xiaoqu/3611059125720/
"
",11455元/m2,,/ 2014年建成,融汇半岛,巴南,https://cq.lianjia.com/xiaoqu/3611059380724/
"
",11290元/m2,,/ 2011年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3611058938045/
"
",13611元/m2,,/ 2009年建成,融汇半岛,巴南,https://cq.lianjia.com/xiaoqu/3611059395668/
"
近地铁3号线学堂湾站
",9754元/m2,,/ 2010年建成,龙洲湾,巴南,https://cq.lianjia.com/xiaoqu/3611063955946/
"
近地铁3号线鱼胡路站
",8575元/m2,,/ 2009年建成,龙洲湾,巴南,https://cq.lianjia.com/xiaoqu/3611057767862/
"
近地铁2号线鱼洞站
",9888元/m2,,/ 1980年建成,鱼洞,巴南,https://cq.lianjia.com/xiaoqu/3611063739068/
"
近地铁3号线花溪站
",11549元/m2,,/ 2013年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3611060432566/
"
近地铁3号线学堂湾站
",11184元/m2,,/ 1986年建成,龙洲湾,巴南,https://cq.lianjia.com/xiaoqu/3611063284087/
"
",12980元/m2,,/ 2014年建成,龙洲湾,巴南,https://cq.lianjia.com/xiaoqu/3611064032110/
"
近地铁3号线金竹站
",10717元/m2,,/ 2013年建成,鱼洞,巴南,https://cq.lianjia.com/xiaoqu/366963096203056/
"
近地铁3号线花溪站
",10629元/m2,,/ 2014年建成,李家沱,巴南,https://cq.lianjia.com/xiaoqu/3611099891066/
"
",10600元/m2,,/ 2012年建成,龙洲湾,巴南,https://cq.lianjia.com/xiaoqu/3611059487118/
"
",10354元/m2,,/ 2008年建成,龙洲湾,巴南,https://cq.lianjia.com/xiaoqu/3611059470141/
"
",11091元/m2,,/ 2015年建成,陈家桥,沙坪坝,https://cq.lianjia.com/xiaoqu/3620036862839913/
"
近地铁1号线微电园站
",14358元/m2,,/ 2012年建成,西永,沙坪坝,https://cq.lianjia.com/xiaoqu/3620032317691786/
"
",11872元/m2,,/ 2010年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3616001485540586/
"
",10808元/m2,,/ 2012年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3613168564777774/
"
",11658元/m2,,/ 2010年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/366945339355936/
"
近地铁1号线微电园站
",12028元/m2,,/ 2012年建成,西永,沙坪坝,https://cq.lianjia.com/xiaoqu/3611063788945/
"
",10739元/m2,,/ 2013年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3610451746565447/
"
近地铁1号线双碑站
",12833元/m2,,/ 2015年建成,双碑,沙坪坝,https://cq.lianjia.com/xiaoqu/3611062934098/
"
近地铁1号线磁器口站
",15219元/m2,,/ 2017年建成,磁器口,沙坪坝,https://cq.lianjia.com/xiaoqu/3611064009735/
"
近地铁1号线陈家桥站
",11281元/m2,,/ 2011年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3613218673340958/
"
近地铁1号线尖顶坡站
",13857元/m2,,/ 2014年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3613196027507237/
"
",14002元/m2,,/ 2014年建成,凤天路,沙坪坝,https://cq.lianjia.com/xiaoqu/3611063587422/
"
近地铁1号线石桥铺站
",14319元/m2,,/ 2010年建成,石桥铺,沙坪坝,https://cq.lianjia.com/xiaoqu/3611059699070/
"
",10359元/m2,,/ 2011年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3611099808253/
"
",14291元/m2,,/ 2012年建成,梨树湾,沙坪坝,https://cq.lianjia.com/xiaoqu/3611063785773/
"
近地铁1号线大学城站
",11422元/m2,,/ 2014年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3611099973742/
"
近地铁1号线烈士墓站
",14079元/m2,,/ 2013年建成,烈士墓,沙坪坝,https://cq.lianjia.com/xiaoqu/3620020602480777/
"
",11382元/m2,,/ 2012年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/367129505215187/
"
近地铁1号线尖顶坡站
",11679元/m2,,/ 2012年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3611100141741/
"
近地铁1号线大学城站
",11256元/m2,,/ 2016年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3618225881690118/
"
近地铁1号线大学城站
",10385元/m2,,/ 2013年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3611099818864/
"
近地铁1号线沙坪坝站
",16220元/m2,,/ 2004年建成,三峡广场,沙坪坝,https://cq.lianjia.com/xiaoqu/3611100451165/
"
近地铁1号线大学城站
",10155元/m2,,/ 2012年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3611099817125/
"
近地铁1号线尖顶坡站
",14730元/m2,,/ 2012年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3611099926152/
"
近地铁1号线高庙村站
",13295元/m2,,/ 2007年建成,石桥铺,沙坪坝,https://cq.lianjia.com/xiaoqu/3611059701766/
"
近地铁1号线尖顶坡站
",9979元/m2,,/ 2009年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3620030107145642/
"
近地铁1号线微电园站
",14784元/m2,,/ 2008年建成,西永,沙坪坝,https://cq.lianjia.com/xiaoqu/3620031746897858/
"
",12147元/m2,,/ 2012年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3611100554062/
"
",15056元/m2,,/ 2012年建成,大学城,沙坪坝,https://cq.lianjia.com/xiaoqu/3615773469519799/
"
近地铁1号线烈士墓站
",13600元/m2,,/ 2010年建成,烈士墓,沙坪坝,https://cq.lianjia.com/xiaoqu/3611057424135/
"
",12324元/m2,,/ 2008年建成,谢家湾,九龙坡,https://cq.lianjia.com/xiaoqu/3611061128767/
"
近地铁2号线马王场站
",13755元/m2,,/ 2014年建成,马王乡,九龙坡,https://cq.lianjia.com/xiaoqu/3611063794230/
"
近地铁2号线马王场站
",14605元/m2,,/ 2015年建成,蟠龙,九龙坡,https://cq.lianjia.com/xiaoqu/3611063505205/
"
",12205元/m2,,/ 2014年建成,华岩,九龙坡,https://cq.lianjia.com/xiaoqu/3611063215409/
"
",13588元/m2,,/ 2008年建成,谢家湾,九龙坡,https://cq.lianjia.com/xiaoqu/3611060885603/
"
近地铁2号线谢家湾站
",22392元/m2,,/ 2012年建成,谢家湾,九龙坡,https://cq.lianjia.com/xiaoqu/3611099891997/
"
近地铁2号线马王场站
",14886元/m2,,/ 2015年建成,蟠龙,九龙坡,https://cq.lianjia.com/xiaoqu/367415746278353/
"
近地铁2号线袁家岗站
",11576元/m2,,/ 2011年建成,谢家湾,九龙坡,https://cq.lianjia.com/xiaoqu/3611060811559/
"
近地铁2号线谢家湾站
",17311元/m2,,/ 2015年建成,杨家坪,九龙坡,https://cq.lianjia.com/xiaoqu/3611099739200/
"
",16276元/m2,,/ 2015年建成,杨家坪,九龙坡,https://cq.lianjia.com/xiaoqu/3611063770554/
"
",13243元/m2,,/ 2010年建成,杨家坪,九龙坡,https://cq.lianjia.com/xiaoqu/3611100024321/
"
近地铁环线陈家坪站
",15241元/m2,,/ 2013年建成,陈家坪,九龙坡,https://cq.lianjia.com/xiaoqu/3611063874373/
"
",12442元/m2,,/ 2008年建成,谢家湾,九龙坡,https://cq.lianjia.com/xiaoqu/3611061127674/
"
近地铁2号线杨家坪站
",13909元/m2,,/ 2005年建成,石坪桥,九龙坡,https://cq.lianjia.com/xiaoqu/3611099974453/
"
",16050元/m2,,/ 2015年建成,蟠龙,九龙坡,https://cq.lianjia.com/xiaoqu/3620034088447630/
"
",10414元/m2,,/ 2012年建成,华岩,九龙坡,https://cq.lianjia.com/xiaoqu/3611059501762/
"
近地铁2号线大堰村站
",13956元/m2,,/ 2016年建成,蟠龙,九龙坡,https://cq.lianjia.com/xiaoqu/3620032507624847/
"
",13104元/m2,,/ 2012年建成,谢家湾,九龙坡,https://cq.lianjia.com/xiaoqu/3611060589841/
"
近地铁2号线杨家坪站
",16576元/m2,,/ 2011年建成,杨家坪,九龙坡,https://cq.lianjia.com/xiaoqu/3611063996320/
"
",11277元/m2,,/ 2013年建成,华岩,九龙坡,https://cq.lianjia.com/xiaoqu/3611059500302/
"
",15493元/m2,,/ 2016年建成,蟠龙,九龙坡,https://cq.lianjia.com/xiaoqu/3611062655466/
"
近地铁环线二郎站
",12696元/m2,,/ 2007年建成,二郎,九龙坡,https://cq.lianjia.com/xiaoqu/3611060570855/
"
",12541元/m2,,/ 2013年建成,华岩,九龙坡,https://cq.lianjia.com/xiaoqu/3611063737007/
"
",11613元/m2,,/ 2005年建成,石坪桥,九龙坡,https://cq.lianjia.com/xiaoqu/3611060402558/
"
近地铁环线彩云湖站
",11253元/m2,,/ 2009年建成,二郎,九龙坡,https://cq.lianjia.com/xiaoqu/3611060663477/
"
近地铁2号线动物园站
",9193元/m2,,/ 2001年建成,毛线沟,九龙坡,https://cq.lianjia.com/xiaoqu/3611059269558/
"
近地铁环线陈家坪站
",14973元/m2,,/ 2014年建成,陈家坪,九龙坡,https://cq.lianjia.com/xiaoqu/3611063903038/
"
近地铁2号线袁家岗站
",14566元/m2,,/ 2008年建成,袁家岗,九龙坡,https://cq.lianjia.com/xiaoqu/3611063746979/
"
近地铁2号线马王场站
",11944元/m2,,/ 2000年建成,马王乡,九龙坡,https://cq.lianjia.com/xiaoqu/3620023599116095/
"
近地铁环线谢家湾站
",17731元/m2,,/ 2007年建成,谢家湾,九龙坡,https://cq.lianjia.com/xiaoqu/3611060489371/
"
",18785元/m2,,/ 2010年建成,化龙桥,渝中,https://cq.lianjia.com/xiaoqu/3611061081665/
"
",16728元/m2,,/ 2009年建成,化龙桥,渝中,https://cq.lianjia.com/xiaoqu/3610049151316832/
"
",12848元/m2,,/ 2003年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611060980815/
"
近地铁1号线七星岗站
",19723元/m2,,/ 2015年建成,解放碑,渝中,https://cq.lianjia.com/xiaoqu/3611062696607/
"
",12956元/m2,,/ 2009年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611061125226/
"
",17883元/m2,,/ 2016年建成,化龙桥,渝中,https://cq.lianjia.com/xiaoqu/3611099897004/
"
近地铁1号线石油路站
",19564元/m2,,/ 2010年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611060818370/
"
近地铁1号线石油路站
",15303元/m2,,/ 2007年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611063736063/
"
近地铁1号线大坪站
",13153元/m2,,/ 2001年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611063699506/
"
近地铁1号线石油路站
",19019元/m2,,/ 2010年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611060815213/
"
",14291元/m2,,/ 2012年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611100029980/
"
近地铁1号线大坪站
",15844元/m2,,/ 2009年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611060672113/
"
",15962元/m2,,/ 2010年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611061040339/
"
",18893元/m2,,/ 2010年建成,化龙桥,渝中,https://cq.lianjia.com/xiaoqu/3611061113372/
"
近地铁2号线黄花园站
",19138元/m2,,/ 2012年建成,解放碑,渝中,https://cq.lianjia.com/xiaoqu/3611064029016/
"
近地铁1号线鹅岭站
",14206元/m2,,/ 2012年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611060514791/
"
近地铁1号线大坪站
",13501元/m2,,/ 2007年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611060659611/
"
",18861元/m2,,/ 2010年建成,化龙桥,渝中,https://cq.lianjia.com/xiaoqu/3611099897415/
"
",17103元/m2,,/ 2006年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611062623073/
"
近地铁2号线大溪沟站
",17638元/m2,,/ 2016年建成,上清寺,渝中,https://cq.lianjia.com/xiaoqu/3611063992451/
"
",12750元/m2,,/ 2006年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611063690741/
"
近地铁1号线大坪站
",18302元/m2,,/ 2013年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611060980226/
"
近地铁1号线石油路站
",21150元/m2,,/ 2011年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611060812567/
"
",12987元/m2,,/ 2011年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/367579640802818/
"
近地铁2号线黄花园站
",14643元/m2,,/ 2007年建成,解放碑,渝中,https://cq.lianjia.com/xiaoqu/3611060656686/
"
",13361元/m2,,/ 2009年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611061040728/
"
近地铁1号线大坪站
",17621元/m2,,/ 2015年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611063998461/
"
近地铁1号线歇台子站
",8230元/m2,,/ 2000年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611100003708/
"
",15806元/m2,,/ 2016年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3611063996571/
"
",11022元/m2,,/ 2015年建成,大坪,渝中,https://cq.lianjia.com/xiaoqu/3613646299149196/
"
",11125元/m2,,/ 2013年建成,九宫庙,大渡口,https://cq.lianjia.com/xiaoqu/3611099974211/
"
近地铁2号线平安站
",14100元/m2,,/ 2013年建成,巴国城,大渡口,https://cq.lianjia.com/xiaoqu/3611058099007/
"
",12862元/m2,,/ 2013年建成,巴国城,大渡口,https://cq.lianjia.com/xiaoqu/367579109698876/
"
近地铁2号线白居寺站
",10685元/m2,,/ 2016年建成,九宫庙,大渡口,https://cq.lianjia.com/xiaoqu/3611063892638/
"
近地铁2号线天堂堡站
",10561元/m2,,/ 2015年建成,双山,大渡口,https://cq.lianjia.com/xiaoqu/3620030228773292/
"
近地铁2号线平安站
",12408元/m2,,/ 2013年建成,巴国城,大渡口,https://cq.lianjia.com/xiaoqu/3611057784793/
"
近地铁2号线平安站
",12330元/m2,,/ 2011年建成,巴国城,大渡口,https://cq.lianjia.com/xiaoqu/3611059237006/
"
",11104元/m2,,/ 2014年建成,双山,大渡口,https://cq.lianjia.com/xiaoqu/3611062685315/
"
",14730元/m2,,/ 2006年建成,马王乡,大渡口,https://cq.lianjia.com/xiaoqu/3611064013578/
